Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m
164,2015-10-07 20:00:00,0.000000000,0.757464010,0.086159252
165,2015-10-07 21:00:00,0.000000000,0.757464010,0.086159252
166,2015-10-07 22:00:00,0.000000000,0.757464010,0.086159252
167,2015-10-07 23:00:00,0.000000000,0.757464010,0.086159252
168,2015-10-08 00:00:00,0.000000000,0.757464010,0.086159252
169,2015-10-08 01:00:00,0.000000000,0.757464010,0.086159252
170,2015-10-08 02:00:00,0.000000000,0.757464010,0.086159252
171,2015-10-08 03:00:00,0.000000000,0.757464010,0.086159252
172,2015-10-08 04:00:00,0.000000000,0.757464010,0.086159252
173,2015-10-08 05:00:00,0.000000000,0.757464010,0.086159252
174,2015-10-08 06:00:00,0.000000000,0.757464010,0.086159252
175,2015-10-08 07:00:00,0.000000000,0.757464010,0.086159252
176,2015-10-08 08:00:00,0.000000000,0.757464010,0.086159252
177,2015-10-08 09:00:00,0.000000000,0.757464010,0.086159252
178,2015-10-08 10:00:00,0.000000000,0.757464010,0.086159252
179,2015-10-08 11:00:00,0.000000000,0.757464010,0.086159252
180,2015-10-08 12:00:00,0.000000000,0.757464010,0.086159252
181,2015-10-08 13:00:00,0.000000000,0.757464010,0.086159252
182,2015-10-08 14:00:00,0.000000000,0.757464010,0.086159252
183,2015-10-08 15:00:00,0.000000000,0.757464010,0.086159252
184,2015-10-08 16:00:00,0.000000000,0.757464010,0.086159252
185,2015-10-08 17:00:00,0.000000000,0.757464010,0.086159252
186,2015-10-08 18:00:00,0.000000000,0.757464010,0.086159252
187,2015-10-08 19:00:00,0.000000000,0.757464010,0.086159252
188,2015-10-08 20:00:00,0.000000000,0.757464010,0.086159252
189,2015-10-08 21:00:00,0.000000000,0.757464010,0.086159252
190,2015-10-08 22:00:00,0.000000000,0.757464010,0.086159252
191,2015-10-08 23:00:00,0.000000000,0.757464010,0.086159252
192,2015-10-09 00:00:00,0.000000000,0.757464010,0.086159252
193,2015-10-09 01:00:00,0.000000000,0.757464010,0.086159252
194,2015-10-09 02:00:00,0.000000000,0.757464010,0.086159252
195,2015-10-09 03:00:00,0.000000000,0.757464010,0.086159252
196,2015-10-09 04:00:00,0.000000000,0.757464010,0.086159252
197,2015-10-09 05:00:00,0.000000000,0.757464010,0.086159252
198,2015-10-09 06:00:00,0.000000000,0.757464010,0.086159252
199,2015-10-09 07:00:00,0.000000000,0.757464010,0.086159252
200,2015-10-09 08:00:00,0.000000000,0.757464010,0.086159252
201,2015-10-09 09:00:00,0.000000000,0.757464010,0.086159252
202,2015-10-09 10:00:00,0.000000000,0.757464010,0.086159252
203,2015-10-09 11:00:00,0.000000000,0.757464010,0.086159252
204,2015-10-09 12:00:00,0.000000000,0.757464010,0.086159252
205,2015-10-09 13:00:00,0.000000000,0.757464010,0.086159252
206,2015-10-09 14:00:00,0.000000000,0.757464010,0.086159252
207,2015-10-09 15:00:00,0.000000000,0.757464010,0.086159252
208,2015-10-09 16:00:00,0.000000000,0.757464010,0.086159252
209,2015-10-09 17:00:00,0.000000000,0.757464010,0.086159252
210,2015-10-09 18:00:00,0.000000000,0.757464010,0.086159252
211,2015-10-09 19:00:00,0.000000000,0.757464010,0.086159252
212,2015-10-09 20:00:00,0.000000000,0.757464010,0.086159252
213,2015-10-09 21:00:00,0.000000000,0.757464010,0.086159252
214,2015-10-09 22:00:00,0.000000000,0.745877216,0.086286724
215,2015-10-09 23:00:00,0.000000000,0.692598034,0.086939393
216,2015-10-10 00:00:00,0.000000000,0.667028461,0.087297905
217,2015-10-10 01:00:00,0.000000000,0.650340079,0.087550621
218,2015-10-10 02:00:00,0.000000000,0.650340079,0.087550621
219,2015-10-10 03:00:00,0.000000000,0.650340079,0.087550621
220,2015-10-10 04:00:00,0.000000000,0.650340079,0.087550621
221,2015-10-10 05:00:00,0.000000000,0.650340079,0.087550621
222,2015-10-10 06:00:00,0.000000000,0.650340079,0.087550621
223,2015-10-10 07:00:00,0.000000000,0.650340079,0.087550621
224,2015-10-10 08:00:00,0.000000000,0.650340079,0.087550621
225,2015-10-10 09:00:00,0.000000000,0.650340079,0.087550621
226,2015-10-10 10:00:00,0.000000000,0.650340079,0.087550621
227,2015-10-10 11:00:00,0.000000000,0.650340079,0.087550621
228,2015-10-10 12:00:00,0.000000000,0.650340079,0.087550621
229,2015-10-10 13:00:00,0.000000000,0.650340079,0.087550621
230,2015-10-10 14:00:00,0.000000000,0.650340079,0.087550621
231,2015-10-10 15:00:00,0.000000000,0.650340079,0.087550621
232,2015-10-10 16:00:00,0.000000000,0.650340079,0.087550621
233,2015-10-10 17:00:00,0.000000000,0.650340079,0.087550621
234,2015-10-10 18:00:00,0.000000000,0.650340079,0.087550621
235,2015-10-10 19:00:00,0.000000000,0.650340079,0.087550621
236,2015-10-10 20:00:00,0.000000000,0.650340079,0.087550621
237,2015-10-10 21:00:00,0.000000000,0.650340079,0.087550621
238,2015-10-10 22:00:00,0.000000000,0.650340079,0.087550621
239,2015-10-10 23:00:00,0.000000000,0.650340079,0.087550621
240,2015-10-11 00:00:00,0.000000000,0.650340079,0.087550621
241,2015-10-11 01:00:00,0.000000000,0.650340079,0.087550621
242,2015-10-11 02:00:00,0.000000000,0.650340079,0.087550621
243,2015-10-11 03:00:00,0.000000000,0.650340079,0.087550621
244,2015-10-11 04:00:00,0.000000000,0.650340079,0.087550621
245,2015-10-11 05:00:00,0.000000000,0.650340079,0.087550621
246,2015-10-11 06:00:00,0.000000000,0.650340079,0.087550621
247,2015-10-11 07:00:00,0.000000000,0.650340079,0.087550621
248,2015-10-11 08:00:00,0.000000000,0.650340079,0.087550621
249,2015-10-11 09:00:00,0.000000000,0.650340079,0.087550621
250,2015-10-11 10:00:00,0.000000000,0.650340079,0.087550621
251,2015-10-11 11:00:00,0.000000000,0.650340079,0.087550621
252,2015-10-11 12:00:00,0.000000000,0.650340079,0.087550621
253,2015-10-11 13:00:00,0.000000000,0.650340079,0.087550621
254,2015-10-11 14:00:00,0.000000000,0.650340079,0.087550621
255,2015-10-11 15:00:00,0.000000000,0.650340079,0.087550621
256,2015-10-11 16:00:00,0.000000000,0.650340079,0.087550621
257,2015-10-11 17:00:00,0.000000000,0.650340079,0.087550621
258,2015-10-11 18:00:00,0.000000000,0.650340079,0.087550621
259,2015-10-11 19:00:00,0.000000000,0.650340079,0.087550621
260,2015-10-11 20:00:00,0.000000000,0.650340079,0.087550621
261,2015-10-11 21:00:00,0.000000000,0.650340079,0.087550621
262,2015-10-11 22:00:00,0.000000000,0.650340079,0.087550621
263,2015-10-11 23:00:00,0.000000000,0.650340079,0.087550621
264,2015-10-12 00:00:00,0.000000000,0.650340079,0.087550621
265,2015-10-12 01:00:00,0.000000000,0.650340079,0.087550621
266,2015-10-12 02:00:00,0.000000000,0.650340079,0.087550621
267,2015-10-12 03:00:00,0.000000000,0.650340079,0.087550621
268,2015-10-12 04:00:00,0.000000000,0.650340079,0.087550621
269,2015-10-12 05:00:00,0.000000000,0.650340079,0.087550621
270,2015-10-12 06:00:00,0.000000000,0.650340079,0.087550621
271,2015-10-12 07:00:00,0.000000000,0.650340079,0.087550621
272,2015-10-12 08:00:00,0.000000000,0.650340079,0.087550621
273,2015-10-12 09:00:00,0.000000000,0.650340079,0.087550621
274,2015-10-12 10:00:00,0.000000000,0.650340079,0.087550621
275,2015-10-12 11:00:00,0.000000000,0.650340079,0.087550621
276,2015-10-12 12:00:00,0.000000000,0.650340079,0.087550621
277,2015-10-12 13:00:00,0.000000000,0.650340079,0.087550621
278,2015-10-12 14:00:00,0.000000000,0.650340079,0.087550621
279,2015-10-12 15:00:00,0.000000000,0.650340079,0.087550621
280,2015-10-12 16:00:00,0.000000000,0.650340079,0.087550621
281,2015-10-12 17:00:00,0.000000000,0.650340079,0.087550621
282,2015-10-12 18:00:00,0.000000000,0.650340079,0.087550621
283,2015-10-12 19:00:00,0.000000000,0.650340079,0.087550621
284,2015-10-12 20:00:00,0.000000000,0.650340079,0.087550621
285,2015-10-12 21:00:00,0.000000000,0.650340079,0.087550621
286,2015-10-12 22:00:00,0.000000000,0.650340079,0.087550621
287,2015-10-12 23:00:00,0.000000000,0.650340079,0.087550621
288,2015-10-13 00:00:00,0.000000000,0.650340079,0.087550621
289,2015-10-13 01:00:00,0.000000000,0.650340079,0.087550621
290,2015-10-13 02:00:00,0.000000000,0.650340079,0.087550621
291,2015-10-13 03:00:00,0.000000000,0.650340079,0.087550621
292,2015-10-13 04:00:00,0.000000000,0.650340079,0.087550621
293,2015-10-13 05:00:00,0.000000000,0.650340079,0.087550621
294,2015-10-13 06:00:00,0.000000000,0.650340079,0.087550621
295,2015-10-13 07:00:00,0.000000000,0.650340079,0.087550621
296,2015-10-13 08:00:00,0.000000000,0.650340079,0.087550621
297,2015-10-13 09:00:00,0.000000000,0.650340079,0.087550621
298,2015-10-13 10:00:00,0.000000000,0.650340079,0.087550621
299,2015-10-13 11:00:00,0.000000000,0.650335469,0.087550621
300,2015-10-13 12:00:00,0.000000000,0.649822774,0.087558710
301,2015-10-13 13:00:00,0.000000000,0.649822774,0.087558710
302,2015-10-13 14:00:00,0.000000000,0.648779621,0.087575071
303,2015-10-13 15:00:00,0.000000000,0.642716893,0.087671458
304,2015-10-13 16:00:00,0.000000000,0.642716893,0.087671458
305,2015-10-13 17:00:00,0.000000000,0.642716893,0.087671458
306,2015-10-13 18:00:00,0.000000000,0.642716893,0.087671458
307,2015-10-13 19:00:00,0.000000000,0.642716893,0.087671458
308,2015-10-13 20:00:00,0.000000000,0.642716893,0.087671458
309,2015-10-13 21:00:00,0.000000000,0.642716893,0.087671458
310,2015-10-13 22:00:00,0.000000000,0.642716893,0.087671458
311,2015-10-13 23:00:00,0.000000000,0.642716893,0.087671458
312,2015-10-14 00:00:00,0.000000000,0.642716893,0.087671458
313,2015-10-14 01:00:00,0.000000000,0.642716893,0.087671458
314,2015-10-14 02:00:00,0.000000000,0.642716893,0.087671458
315,2015-10-14 03:00:00,0.000000000,0.642716893,0.087671458
316,2015-10-14 04:00:00,0.000000000,0.642716893,0.087671458
317,2015-10-14 05:00:00,0.000000000,0.642716893,0.087671458
318,2015-10-14 06:00:00,0.000000000,0.642716893,0.087671458
319,2015-10-14 07:00:00,0.000000000,0.642716893,0.087671458
320,2015-10-14 08:00:00,0.000000000,0.642716893,0.087671458
321,2015-10-14 09:00:00,0.000000000,0.642716893,0.087671458
322,2015-10-14 10:00:00,0.000000000,0.642716893,0.087671458
323,2015-10-14 11:00:00,0.000000000,0.642716893,0.087671458
324,2015-10-14 12:00:00,0.000000000,0.642716893,0.087671458
325,2015-10-14 13:00:00,0.000000000,0.642716893,0.087671458
326,2015-10-14 14:00:00,0.000000000,0.642716893,0.087671458
327,2015-10-14 15:00:00,0.000000000,0.642716893,0.087671458
328,2015-10-14 16:00:00,0.000000000,0.642716893,0.087671458
329,2015-10-14 17:00:00,0.000000000,0.642716893,0.087671458
330,2015-10-14 18:00:00,0.000000000,0.642716893,0.087671458
331,2015-10-14 19:00:00,0.000000000,0.642716893,0.087671458
332,2015-10-14 20:00:00,0.000000000,0.642716893,0.087671458
333,2015-10-14 21:00:00,0.000000000,0.642716893,0.087671458
334,2015-10-14 22:00:00,0.000000000,0.642716893,0.087671458
335,2015-10-14 23:00:00,0.000000000,0.642716893,0.087671458
336,2015-10-15 00:00:00,0.000000000,0.642716893,0.087671458
337,2015-10-15 01:00:00,0.000000000,0.642716893,0.087671458
338,2015-10-15 02:00:00,0.000000000,0.642716893,0.087671458
339,2015-10-15 03:00:00,0.000000000,0.642716893,0.087671458
340,2015-10-15 04:00:00,0.000000000,0.642716893,0.087671458
341,2015-10-15 05:00:00,0.000000000,0.642716893,0.087671458
342,2015-10-15 06:00:00,0.000000000,0.642716893,0.087671458
343,2015-10-15 07:00:00,0.000000000,0.642716893,0.087671458
344,2015-10-15 08:00:00,0.000000000,0.642716893,0.087671458
345,2015-10-15 09:00:00,0.000000000,0.642716893,0.087671458
346,2015-10-15 10:00:00,0.000000000,0.642716893,0.087671458
347,2015-10-15 11:00:00,0.000000000,0.642716893,0.087671458
348,2015-10-15 12:00:00,0.000000000,0.642716893,0.087671458
349,2015-10-15 13:00:00,0.000000000,0.642716893,0.087671458
350,2015-10-15 14:00:00,0.000000000,0.642716893,0.087671458
351,2015-10-15 15:00:00,0.000000000,0.642716893,0.087671458
352,2015-10-15 16:00:00,0.000000000,0.642716893,0.087671458
353,2015-10-15 17:00:00,0.000000000,0.642716893,0.087671458
354,2015-10-15 18:00:00,0.000000000,0.642716893,0.087671458
355,2015-10-15 19:00:00,0.000000000,0.642716893,0.087671458
356,2015-10-15 20:00:00,0.000000000,0.642716893,0.087671458
357,2015-10-15 21:00:00,0.000000000,0.642716893,0.087671458
358,2015-10-15 22:00:00,0.000000000,0.642716893,0.087671458
359,2015-10-15 23:00:00,0.000000000,0.642716893,0.087671458
360,2015-10-16 00:00:00,0.000000000,0.642716893,0.087671458
361,2015-10-16 01:00:00,0.000000000,0.642716893,0.087671458
362,2015-10-16 02:00:00,0.000000000,0.642716893,0.087671458
363,2015-10-16 03:00:00,0.000000000,0.642716893,0.087671458
364,2015-10-16 04:00:00,0.000000000,0.642716893,0.087671458
365,2015-10-16 05:00:00,0.000000000,0.642716893,0.087671458
366,2015-10-16 06:00:00,0.000000000,0.642716893,0.087671458
367,2015-10-16 07:00:00,0.000000000,0.642716893,0.087671458
368,2015-10-16 08:00:00,0.000000000,0.642716893,0.087671458
369,2015-10-16 09:00:00,0.000000000,0.642716893,0.087671458
370,2015-10-16 10:00:00,0.000000000,0.642716893,0.087671458
371,2015-10-16 11:00:00,0.000000000,0.642716893,0.087671458
372,2015-10-16 12:00:00,0.000000000,0.642716893,0.087671458
373,2015-10-16 13:00:00,0.000000000,0.642716893,0.087671458
374,2015-10-16 14:00:00,0.000000000,0.642716893,0.087671458
375,2015-10-16 15:00:00,0.000000000,0.642716893,0.087671458
376,2015-10-16 16:00:00,0.000000000,0.642716893,0.087671458
377,2015-10-16 17:00:00,0.000000000,0.642716893,0.087671458
378,2015-10-16 18:00:00,0.000000000,0.642716893,0.087671458
379,2015-10-16 19:00:00,0.000000000,0.642716893,0.087671458
380,2015-10-16 20:00:00,0.000000000,0.642716893,0.087671458
381,2015-10-16 21:00:00,0.000000000,0.642716893,0.087671458
382,2015-10-16 22:00:00,0.000000000,0.642716893,0.087671458
383,2015-10-16 23:00:00,0.000000000,0.642716893,0.087671458
384,2015-10-17 00:00:00,0.000000000,0.642716893,0.087671458
385,2015-10-17 01:00:00,0.000000000,0.642716893,0.087671458
386,2015-10-17 02:00:00,0.000000000,0.642716893,0.087671458
387,2015-10-17 03:00:00,0.000000000,0.642716893,0.087671458
388,2015-10-17 04:00:00,0.000000000,0.642716893,0.087671458
389,2015-10-17 05:00:00,0.000000000,0.642716893,0.087671458
390,2015-10-17 06:00:00,0.000000000,0.642716893,0.087671458
391,2015-10-17 07:00:00,0.000000000,0.642716893,0.087671458
392,2015-10-17 08:00:00,0.000000000,0.642716893,0.087671458
393,2015-10-17 09:00:00,0.000000000,0.642716893,0.087671458
394,2015-10-17 10:00:00,0.000000000,0.642716893,0.087671458
395,2015-10-17 11:00:00,0.000000000,0.642716893,0.087671458
396,2015-10-17 12:00:00,0.000000000,0.642716893,0.087671458
397,2015-10-17 13:00:00,0.000000000,0.642716893,0.087671458
398,2015-10-17 14:00:00,0.000000000,0.642716893,0.087671458
399,2015-10-17 15:00:00,0.000000000,0.642716893,0.087671458
400,2015-10-17 16:00:00,0.000000000,0.642716893,0.087671458
401,2015-10-17 17:00:00,0.000000000,0.642716893,0.087671458
402,2015-10-17 18:00:00,0.000000000,0.642716893,0.087671458
403,2015-10-17 19:00:00,0.000000000,0.642716893,0.087671458
404,2015-10-17 20:00:00,0.000000000,0.642716893,0.087671458
405,2015-10-17 21:00:00,0.000000000,0.642716893,0.087671458
406,2015-10-17 22:00:00,0.000000000,0.642716893,0.087671458
407,2015-10-17 23:00:00,0.000000000,0.642716893,0.087671458
408,2015-10-18 00:00:00,0.000000000,0.642716893,0.087671458
409,2015-10-18 01:00:00,0.000000000,0.642716893,0.087671458
410,2015-10-18 02:00:00,0.000000000,0.642716893,0.087671458
411,2015-10-18 03:00:00,0.000000000,0.642716893,0.087671458
412,2015-10-18 04:00:00,0.000000000,0.642716893,0.087671458
413,2015-10-18 05:00:00,0.000000000,0.642716893,0.087671458
414,2015-10-18 06:00:00,0.000000000,0.642716893,0.087671458
415,2015-10-18 07:00:00,0.000000000,0.642716893,0.087671458
416,2015-10-18 08:00:00,0.000000000,0.642716893,0.087671458
417,2015-10-18 09:00:00,0.000000000,0.642716893,0.087671458
418,2015-10-18 10:00:00,0.000000000,0.642716893,0.087671458
419,2015-10-18 11:00:00,0.000000000,0.642716893,0.087671458
420,2015-10-18 12:00:00,0.000000000,0.642716893,0.087671458
421,2015-10-18 13:00:00,0.000000000,0.642716893,0.087671458
