Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m
326,2015-10-14 14:00:00,0.000000000,0.674915010,0.087183790
327,2015-10-14 15:00:00,0.000000000,0.674915010,0.087183790
328,2015-10-14 16:00:00,0.000000000,0.674915010,0.087183790
329,2015-10-14 17:00:00,0.000000000,0.674915010,0.087183790
330,2015-10-14 18:00:00,0.000000000,0.674915010,0.087183790
331,2015-10-14 19:00:00,0.000000000,0.674915010,0.087183790
332,2015-10-14 20:00:00,0.000000000,0.674915010,0.087183790
333,2015-10-14 21:00:00,0.000000000,0.674915010,0.087183790
334,2015-10-14 22:00:00,0.000000000,0.674915010,0.087183790
335,2015-10-14 23:00:00,0.000000000,0.674915010,0.087183790
336,2015-10-15 00:00:00,0.000000000,0.674915010,0.087183790
337,2015-10-15 01:00:00,0.000000000,0.674915010,0.087183790
338,2015-10-15 02:00:00,0.000000000,0.674915010,0.087183790
339,2015-10-15 03:00:00,0.000000000,0.674915010,0.087183790
340,2015-10-15 04:00:00,0.000000000,0.674915010,0.087183790
341,2015-10-15 05:00:00,0.000000000,0.674915010,0.087183790
342,2015-10-15 06:00:00,0.000000000,0.674915010,0.087183790
343,2015-10-15 07:00:00,0.000000000,0.674915010,0.087183790
344,2015-10-15 08:00:00,0.000000000,0.674915010,0.087183790
345,2015-10-15 09:00:00,0.000000000,0.674915010,0.087183790
346,2015-10-15 10:00:00,0.000000000,0.674915010,0.087183790
347,2015-10-15 11:00:00,0.000000000,0.674915010,0.087183790
348,2015-10-15 12:00:00,0.000000000,0.674915010,0.087183790
349,2015-10-15 13:00:00,0.000000000,0.674915010,0.087183790
350,2015-10-15 14:00:00,0.000000000,0.674915010,0.087183790
351,2015-10-15 15:00:00,0.000000000,0.674915010,0.087183790
352,2015-10-15 16:00:00,0.000000000,0.674915010,0.087183790
353,2015-10-15 17:00:00,0.000000000,0.674915010,0.087183790
354,2015-10-15 18:00:00,0.000000000,0.674915010,0.087183790
355,2015-10-15 19:00:00,0.000000000,0.674915010,0.087183790
356,2015-10-15 20:00:00,0.000000000,0.674915010,0.087183790
357,2015-10-15 21:00:00,0.000000000,0.674915010,0.087183790
358,2015-10-15 22:00:00,0.000000000,0.674915010,0.087183790
359,2015-10-15 23:00:00,0.000000000,0.674915010,0.087183790
360,2015-10-16 00:00:00,0.000000000,0.674915010,0.087183790
361,2015-10-16 01:00:00,0.000000000,0.674915010,0.087183790
362,2015-10-16 02:00:00,0.000000000,0.674915010,0.087183790
363,2015-10-16 03:00:00,0.000000000,0.674915010,0.087183790
364,2015-10-16 04:00:00,0.000000000,0.674915010,0.087183790
365,2015-10-16 05:00:00,0.000000000,0.674915010,0.087183790
366,2015-10-16 06:00:00,0.000000000,0.674915010,0.087183790
367,2015-10-16 07:00:00,0.000000000,0.674915010,0.087183790
368,2015-10-16 08:00:00,0.000000000,0.674915010,0.087183790
369,2015-10-16 09:00:00,0.000000000,0.674915010,0.087183790
370,2015-10-16 10:00:00,0.000000000,0.674915010,0.087183790
371,2015-10-16 11:00:00,0.000000000,0.674915010,0.087183790
372,2015-10-16 12:00:00,0.000000000,0.674915010,0.087183790
373,2015-10-16 13:00:00,0.000000000,0.674915010,0.087183790
374,2015-10-16 14:00:00,0.000000000,0.674915010,0.087183790
375,2015-10-16 15:00:00,0.000000000,0.674915010,0.087183790
376,2015-10-16 16:00:00,0.000000000,0.674915010,0.087183790
377,2015-10-16 17:00:00,0.000000000,0.674915010,0.087183790
378,2015-10-16 18:00:00,0.000000000,0.674915010,0.087183790
379,2015-10-16 19:00:00,0.000000000,0.674915010,0.087183790
380,2015-10-16 20:00:00,0.000000000,0.674915010,0.087183790
381,2015-10-16 21:00:00,0.000000000,0.674915010,0.087183790
382,2015-10-16 22:00:00,0.000000000,0.674915010,0.087183790
383,2015-10-16 23:00:00,0.000000000,0.674915010,0.087183790
384,2015-10-17 00:00:00,0.000000000,0.674915010,0.087183790
385,2015-10-17 01:00:00,0.000000000,0.674915010,0.087183790
386,2015-10-17 02:00:00,0.000000000,0.674915010,0.087183790
387,2015-10-17 03:00:00,0.000000000,0.674915010,0.087183790
388,2015-10-17 04:00:00,0.000000000,0.674915010,0.087183790
389,2015-10-17 05:00:00,0.000000000,0.674915010,0.087183790
390,2015-10-17 06:00:00,0.000000000,0.674915010,0.087183790
391,2015-10-17 07:00:00,0.000000000,0.674915010,0.087183790
392,2015-10-17 08:00:00,0.000000000,0.674915010,0.087183790
393,2015-10-17 09:00:00,0.000000000,0.674915010,0.087183790
394,2015-10-17 10:00:00,0.000000000,0.674915010,0.087183790
395,2015-10-17 11:00:00,0.000000000,0.674915010,0.087183790
396,2015-10-17 12:00:00,0.000000000,0.674915010,0.087183790
397,2015-10-17 13:00:00,0.000000000,0.674915010,0.087183790
398,2015-10-17 14:00:00,0.000000000,0.674915010,0.087183790
399,2015-10-17 15:00:00,0.000000000,0.674915010,0.087183790
400,2015-10-17 16:00:00,0.000000000,0.674915010,0.087183790
401,2015-10-17 17:00:00,0.000000000,0.674915010,0.087183790
402,2015-10-17 18:00:00,0.000000000,0.674915010,0.087183790
403,2015-10-17 19:00:00,0.000000000,0.674915010,0.087183790
404,2015-10-17 20:00:00,0.000000000,0.674915010,0.087183790
405,2015-10-17 21:00:00,0.000000000,0.674915010,0.087183790
406,2015-10-17 22:00:00,0.000000000,0.674915010,0.087183790
407,2015-10-17 23:00:00,0.000000000,0.674915010,0.087183790
408,2015-10-18 00:00:00,0.000000000,0.674915010,0.087183790
409,2015-10-18 01:00:00,0.000000000,0.674915010,0.087183790
410,2015-10-18 02:00:00,0.000000000,0.674915010,0.087183790
411,2015-10-18 03:00:00,0.000000000,0.674915010,0.087183790
412,2015-10-18 04:00:00,0.000000000,0.674915010,0.087183790
413,2015-10-18 05:00:00,0.000000000,0.674915010,0.087183790
414,2015-10-18 06:00:00,0.000000000,0.674915010,0.087183790
415,2015-10-18 07:00:00,0.000000000,0.674915010,0.087183790
416,2015-10-18 08:00:00,0.000000000,0.674915010,0.087183790
417,2015-10-18 09:00:00,0.000000000,0.674915010,0.087183790
418,2015-10-18 10:00:00,0.000000000,0.674915010,0.087183790
