Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m
0,2015-10-01 00:00:00,0.000000000,0.881287270,0.085039292
1,2015-10-01 01:00:00,0.000000000,0.881287270,0.085039292
2,2015-10-01 02:00:00,0.000000000,0.881287270,0.085039292
3,2015-10-01 03:00:00,0.000000000,0.881287270,0.085039292
4,2015-10-01 04:00:00,0.000000000,0.881287270,0.085039292
5,2015-10-01 05:00:00,0.000000000,0.881287270,0.085039292
6,2015-10-01 06:00:00,0.000000000,0.881287270,0.085039292
7,2015-10-01 07:00:00,0.000000000,0.881287270,0.085039292
8,2015-10-01 08:00:00,0.000000000,0.881287270,0.085039292
9,2015-10-01 09:00:00,0.000000000,0.881287270,0.085039292
10,2015-10-01 10:00:00,0.000000000,0.881287270,0.085039292
11,2015-10-01 11:00:00,0.000000000,0.881287270,0.085039292
12,2015-10-01 12:00:00,0.000000000,0.881287270,0.085039292
13,2015-10-01 13:00:00,0.000000000,0.881287270,0.085039292
14,2015-10-01 14:00:00,0.000000000,0.881287270,0.085039292
15,2015-10-01 15:00:00,0.000000000,0.881287270,0.085039292
16,2015-10-01 16:00:00,0.000000000,0.881287270,0.085039292
17,2015-10-01 17:00:00,0.000000000,0.881287270,0.085039292
18,2015-10-01 18:00:00,0.000000000,0.881287270,0.085039292
19,2015-10-01 19:00:00,0.000000000,0.881287270,0.085039292
20,2015-10-01 20:00:00,0.000000000,0.881287270,0.085039292
21,2015-10-01 21:00:00,0.000000000,0.881287270,0.085039292
22,2015-10-01 22:00:00,0.000000000,0.881287270,0.085039292
23,2015-10-01 23:00:00,0.000000000,0.876825340,0.085073291
24,2015-10-02 00:00:00,0.000000000,0.876825340,0.085073291
25,2015-10-02 01:00:00,0.000000000,0.876825340,0.085073291
26,2015-10-02 02:00:00,0.000000000,0.853498376,0.085257759
27,2015-10-02 03:00:00,0.000000000,0.851273073,0.085275970
28,2015-10-02 04:00:00,0.000000000,0.851273073,0.085275970
29,2015-10-02 05:00:00,0.000000000,0.851273073,0.085275970
30,2015-10-02 06:00:00,0.000000000,0.851273073,0.085275970
31,2015-10-02 07:00:00,0.000000000,0.851273073,0.085275970
32,2015-10-02 08:00:00,0.000000000,0.851273073,0.085275970
33,2015-10-02 09:00:00,0.000000000,0.851273073,0.085275970
34,2015-10-02 10:00:00,0.000000000,0.851273073,0.085275970
35,2015-10-02 11:00:00,0.000000000,0.851273073,0.085275970
36,2015-10-02 12:00:00,0.000000000,0.851273073,0.085275970
37,2015-10-02 13:00:00,0.000000000,0.851273073,0.085275970
38,2015-10-02 14:00:00,0.000000000,0.851273073,0.085275970
39,2015-10-02 15:00:00,0.000000000,0.851273073,0.085275970
40,2015-10-02 16:00:00,0.000000000,0.835151597,0.085411286
41,2015-10-02 17:00:00,0.000000000,0.823045406,0.085516975
42,2015-10-02 18:00:00,0.000000000,0.815297399,0.085586545
43,2015-10-02 19:00:00,0.000000000,0.804911919,0.085682266
44,2015-10-02 20:00:00,0.000000000,0.781174815,0.085912332
45,2015-10-02 21:00:00,0.000000000,0.774314162,0.085981937
46,2015-10-02 22:00:00,0.000000000,0.770680863,0.086019393
47,2015-10-02 23:00:00,0.000000000,0.763852864,0.086090929
48,2015-10-03 00:00:00,0.000000000,0.760730018,0.086124154
49,2015-10-03 01:00:00,0.000000000,0.758383511,0.086149334
50,2015-10-03 02:00:00,0.000000000,0.758383511,0.086149334
51,2015-10-03 03:00:00,0.000000000,0.757989966,0.086153575
52,2015-10-03 04:00:00,0.000000000,0.755341367,0.086182256
53,2015-10-03 05:00:00,0.000000000,0.754795227,0.086188199
54,2015-10-03 06:00:00,0.000000000,0.754795227,0.086188199
55,2015-10-03 07:00:00,0.000000000,0.754795227,0.086188199
56,2015-10-03 08:00:00,0.000000000,0.754795227,0.086188199
57,2015-10-03 09:00:00,0.000000000,0.754795227,0.086188199
58,2015-10-03 10:00:00,0.000000000,0.754795227,0.086188199
59,2015-10-03 11:00:00,0.000000000,0.753523486,0.086202080
60,2015-10-03 12:00:00,0.000000000,0.753432250,0.086203077
61,2015-10-03 13:00:00,0.000000000,0.753432250,0.086203077
62,2015-10-03 14:00:00,0.000000000,0.753432250,0.086203077
63,2015-10-03 15:00:00,0.000000000,0.753432250,0.086203077
64,2015-10-03 16:00:00,0.000000000,0.753432250,0.086203077
65,2015-10-03 17:00:00,0.000000000,0.753432250,0.086203077
66,2015-10-03 18:00:00,0.000000000,0.753432250,0.086203077
67,2015-10-03 19:00:00,0.000000000,0.753432250,0.086203077
68,2015-10-03 20:00:00,0.000000000,0.753432250,0.086203077
69,2015-10-03 21:00:00,0.000000000,0.753432250,0.086203077
70,2015-10-03 22:00:00,0.000000000,0.753432250,0.086203077
71,2015-10-03 23:00:00,0.000000000,0.753432250,0.086203077
72,2015-10-04 00:00:00,0.000000000,0.753432250,0.086203077
73,2015-10-04 01:00:00,0.000000000,0.753432250,0.086203077
74,2015-10-04 02:00:00,0.000000000,0.753432250,0.086203077
75,2015-10-04 03:00:00,0.000000000,0.753432250,0.086203077
76,2015-10-04 04:00:00,0.000000000,0.753432250,0.086203077
77,2015-10-04 05:00:00,0.000000000,0.753432250,0.086203077
78,2015-10-04 06:00:00,0.000000000,0.753432250,0.086203077
79,2015-10-04 07:00:00,0.000000000,0.753432250,0.086203077
80,2015-10-04 08:00:00,0.000000000,0.753432250,0.086203077
81,2015-10-04 09:00:00,0.000000000,0.753432250,0.086203077
82,2015-10-04 10:00:00,0.000000000,0.753432250,0.086203077
83,2015-10-04 11:00:00,0.000000000,0.753432250,0.086203077
84,2015-10-04 12:00:00,0.000000000,0.753432250,0.086203077
85,2015-10-04 13:00:00,0.000000000,0.753432250,0.086203077
86,2015-10-04 14:00:00,0.000000000,0.753432250,0.086203077
87,2015-10-04 15:00:00,0.000000000,0.753432250,0.086203077
88,2015-10-04 16:00:00,0.000000000,0.753432250,0.086203077
89,2015-10-04 17:00:00,0.000000000,0.753432250,0.086203077
90,2015-10-04 18:00:00,0.000000000,0.753432250,0.086203077
91,2015-10-04 19:00:00,0.000000000,0.753432250,0.086203077
92,2015-10-04 20:00:00,0.000000000,0.753432250,0.086203077
93,2015-10-04 21:00:00,0.000000000,0.753432250,0.086203077
94,2015-10-04 22:00:00,0.000000000,0.753432250,0.086203077
95,2015-10-04 23:00:00,0.000000000,0.753432250,0.086203077
96,2015-10-05 00:00:00,0.000000000,0.753432250,0.086203077
97,2015-10-05 01:00:00,0.000000000,0.753432250,0.086203077
98,2015-10-05 02:00:00,0.000000000,0.753432250,0.086203077
99,2015-10-05 03:00:00,0.000000000,0.753432250,0.086203077
100,2015-10-05 04:00:00,0.000000000,0.753432250,0.086203077
101,2015-10-05 05:00:00,0.000000000,0.753432250,0.086203077
102,2015-10-05 06:00:00,0.000000000,0.753432250,0.086203077
103,2015-10-05 07:00:00,0.000000000,0.753432250,0.086203077
104,2015-10-05 08:00:00,0.000000000,0.753432250,0.086203077
105,2015-10-05 09:00:00,0.000000000,0.753432250,0.086203077
106,2015-10-05 10:00:00,0.000000000,0.753432250,0.086203077
107,2015-10-05 11:00:00,0.000000000,0.753432250,0.086203077
108,2015-10-05 12:00:00,0.000000000,0.753432250,0.086203077
109,2015-10-05 13:00:00,0.000000000,0.753432250,0.086203077
110,2015-10-05 14:00:00,0.000000000,0.753432250,0.086203077
111,2015-10-05 15:00:00,0.000000000,0.753432250,0.086203077
112,2015-10-05 16:00:00,0.000000000,0.753432250,0.086203077
113,2015-10-05 17:00:00,0.000000000,0.753432250,0.086203077
114,2015-10-05 18:00:00,0.000000000,0.753432250,0.086203077
115,2015-10-05 19:00:00,0.000000000,0.753432250,0.086203077
116,2015-10-05 20:00:00,0.000000000,0.753432250,0.086203077
117,2015-10-05 21:00:00,0.000000000,0.753432250,0.086203077
118,2015-10-05 22:00:00,0.000000000,0.753432250,0.086203077
119,2015-10-05 23:00:00,0.000000000,0.753432250,0.086203077
120,2015-10-06 00:00:00,0.000000000,0.753432250,0.086203077
121,2015-10-06 01:00:00,0.000000000,0.753432250,0.086203077
122,2015-10-06 02:00:00,0.000000000,0.753432250,0.086203077
123,2015-10-06 03:00:00,0.000000000,0.753432250,0.086203077
124,2015-10-06 04:00:00,0.000000000,0.753432250,0.086203077
125,2015-10-06 05:00:00,0.000000000,0.753432250,0.086203077
126,2015-10-06 06:00:00,0.000000000,0.753432250,0.086203077
127,2015-10-06 07:00:00,0.000000000,0.753432250,0.086203077
128,2015-10-06 08:00:00,0.000000000,0.753432250,0.086203077
129,2015-10-06 09:00:00,0.000000000,0.753432250,0.086203077
130,2015-10-06 10:00:00,0.000000000,0.753432250,0.086203077
131,2015-10-06 11:00:00,0.000000000,0.753432250,0.086203077
132,2015-10-06 12:00:00,0.000000000,0.753432250,0.086203077
133,2015-10-06 13:00:00,0.000000000,0.753432250,0.086203077
134,2015-10-06 14:00:00,0.000000000,0.753432250,0.086203077
135,2015-10-06 15:00:00,0.000000000,0.753432250,0.086203077
136,2015-10-06 16:00:00,0.000000000,0.753432250,0.086203077
137,2015-10-06 17:00:00,0.000000000,0.753432250,0.086203077
138,2015-10-06 18:00:00,0.000000000,0.753432250,0.086203077
139,2015-10-06 19:00:00,0.000000000,0.753432250,0.086203077
140,2015-10-06 20:00:00,0.000000000,0.753432250,0.086203077
141,2015-10-06 21:00:00,0.000000000,0.753432250,0.086203077
142,2015-10-06 22:00:00,0.000000000,0.753432250,0.086203077
143,2015-10-06 23:00:00,0.000000000,0.753432250,0.086203077
144,2015-10-07 00:00:00,0.000000000,0.753432250,0.086203077
145,2015-10-07 01:00:00,0.000000000,0.753432250,0.086203077
146,2015-10-07 02:00:00,0.000000000,0.753432250,0.086203077
147,2015-10-07 03:00:00,0.000000000,0.753432250,0.086203077
148,2015-10-07 04:00:00,0.000000000,0.753432250,0.086203077
149,2015-10-07 05:00:00,0.000000000,0.753432250,0.086203077
150,2015-10-07 06:00:00,0.000000000,0.753432250,0.086203077
151,2015-10-07 07:00:00,0.000000000,0.753432250,0.086203077
152,2015-10-07 08:00:00,0.000000000,0.753432250,0.086203077
153,2015-10-07 09:00:00,0.000000000,0.753432250,0.086203077
154,2015-10-07 10:00:00,0.000000000,0.753432250,0.086203077
155,2015-10-07 11:00:00,0.000000000,0.753432250,0.086203077
156,2015-10-07 12:00:00,0.000000000,0.753432250,0.086203077
157,2015-10-07 13:00:00,0.000000000,0.753432250,0.086203077
158,2015-10-07 14:00:00,0.000000000,0.753432250,0.086203077
159,2015-10-07 15:00:00,0.000000000,0.753432250,0.086203077
160,2015-10-07 16:00:00,0.000000000,0.753432250,0.086203077
161,2015-10-07 17:00:00,0.000000000,0.753432250,0.086203077
162,2015-10-07 18:00:00,0.000000000,0.753432250,0.086203077
163,2015-10-07 19:00:00,0.000000000,0.753432250,0.086203077
