Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,sm_profile_0.4m,sm_profile_1m,sm_profile_2m,rainmelt
27,2020-01-02 03:00:00,0.000000000,0.194599637,0.210457430,0.212755224,0.217762978,0.227655893,0.000000000
28,2020-01-02 04:00:00,0.000000000,0.194601917,0.210438097,0.212734801,0.217740010,0.227627149,0.000000000
29,2020-01-02 05:00:00,0.000000000,0.194604412,0.210416932,0.212712444,0.217714867,0.227595688,0.000000000
30,2020-01-02 06:00:00,0.000000000,0.194606641,0.210398022,0.212692469,0.217692405,0.227567584,0.000000000
31,2020-01-02 07:00:00,0.000000000,0.194608430,0.210382833,0.212676425,0.217674364,0.227545012,0.000000000
32,2020-01-02 08:00:00,0.000000000,0.194610366,0.210366398,0.212659065,0.217654844,0.227520594,0.000000000
33,2020-01-02 09:00:00,0.000000000,0.194612331,0.210349708,0.212641436,0.217635022,0.227495799,0.000000000
34,2020-01-02 10:00:00,0.000000000,0.194612331,0.210349708,0.212641436,0.217635022,0.227495799,0.000000000
35,2020-01-02 11:00:00,0.000000000,0.194612331,0.210349708,0.212641436,0.217635022,0.227495799,0.000000000
36,2020-01-02 12:00:00,0.000000000,0.194612331,0.210349708,0.212641436,0.217635022,0.227495799,0.000000000
37,2020-01-02 13:00:00,0.000000000,0.194612331,0.210349708,0.212641436,0.217635022,0.227495799,0.000000000
38,2020-01-02 14:00:00,0.000000000,0.194612331,0.210349708,0.212641436,0.217635022,0.227495799,0.000000000
39,2020-01-02 15:00:00,0.000000000,0.194619063,0.210292480,0.212580992,0.217567065,0.227410812,0.000000000
40,2020-01-02 16:00:00,0.000000000,0.194628693,0.210210512,0.212494422,0.217469752,0.227289159,0.000000000
41,2020-01-02 17:00:00,0.000000000,0.194640969,0.210105828,0.212383873,0.217345513,0.227133923,0.000000000
42,2020-01-02 18:00:00,0.000000000,0.194655270,0.209983605,0.212254817,0.217200516,0.226952860,0.000000000
43,2020-01-02 19:00:00,0.000000000,0.194671165,0.209847402,0.212111020,0.217039009,0.226751319,0.000000000
44,2020-01-02 20:00:00,0.000000000,0.194685349,0.209725550,0.211982393,0.216894584,0.226571221,0.000000000
45,2020-01-02 21:00:00,0.000000000,0.194690635,0.209680063,0.211934380,0.216840686,0.226504040,0.000000000
46,2020-01-02 22:00:00,0.000000000,0.194695277,0.209640077,0.211892177,0.216793314,0.226445006,0.000000000
47,2020-01-02 23:00:00,0.000000000,0.194699104,0.209607099,0.211857370,0.216754249,0.226396334,0.000000000
48,2020-01-03 00:00:00,0.000000000,0.194701752,0.209584261,0.211833267,0.216727198,0.226362635,0.000000000
49,2020-01-03 01:00:00,0.000000000,0.194703324,0.209570695,0.211818951,0.216711132,0.226342623,0.000000000
50,2020-01-03 02:00:00,0.000000000,0.194704862,0.209557432,0.211804953,0.216695423,0.226323057,0.000000000
51,2020-01-03 03:00:00,0.000000000,0.194705030,0.209555980,0.211803421,0.216693704,0.226320916,0.000000000
52,2020-01-03 04:00:00,0.000000000,0.194705360,0.209553134,0.211800417,0.216690333,0.226316718,0.000000000
53,2020-01-03 05:00:00,0.000000000,0.194706338,0.209544685,0.211791501,0.216680327,0.226304257,0.000000000
54,2020-01-03 06:00:00,0.000000000,0.194707329,0.209536133,0.211782476,0.216670200,0.226291645,0.000000000
55,2020-01-03 07:00:00,0.000000000,0.194707650,0.209533362,0.211779551,0.216666919,0.226287558,0.000000000
56,2020-01-03 08:00:00,0.000000000,0.194708056,0.209529853,0.211775848,0.216662763,0.226282383,0.000000000
57,2020-01-03 09:00:00,0.000000000,0.194708722,0.209524108,0.211769786,0.216655961,0.226273912,0.000000000
58,2020-01-03 10:00:00,0.000000000,0.194709542,0.209517025,0.211762310,0.216647572,0.226263466,0.175384008
59,2020-01-03 11:00:00,0.000000000,0.194702024,0.209581917,0.211830794,0.216724422,0.226359177,0.000000000
60,2020-01-03 12:00:00,0.000000000,0.194703290,0.209570989,0.211819261,0.216711479,0.226343056,0.000000000
61,2020-01-03 13:00:00,0.000000000,0.194705549,0.209551499,0.211798692,0.216688397,0.226314307,0.000000000
62,2020-01-03 14:00:00,0.000000000,0.194708233,0.209528328,0.211774238,0.216660957,0.226280133,0.000000000
63,2020-01-03 15:00:00,0.000000000,0.194711547,0.209499707,0.211744035,0.216627067,0.226237933,0.000000000
64,2020-01-03 16:00:00,0.000000000,0.194715174,0.209468357,0.211710952,0.216589949,0.226191722,0.000000000
65,2020-01-03 17:00:00,0.000000000,0.194719304,0.209432639,0.211673261,0.216547664,0.226139086,0.000000000
66,2020-01-03 18:00:00,0.000000000,0.194723394,0.209397241,0.211635910,0.216505763,0.226086939,0.000000000
67,2020-01-03 19:00:00,0.000000000,0.194728979,0.209348868,0.211584869,0.216448511,0.226015702,0.000000000
68,2020-01-03 20:00:00,0.000000000,0.194736913,0.209280058,0.211512270,0.216367090,0.225914422,0.000000000
69,2020-01-03 21:00:00,0.000000000,0.194739693,0.209255930,0.211486814,0.216338544,0.225878924,0.000000000
70,2020-01-03 22:00:00,0.000000000,0.194742244,0.209233778,0.211463443,0.216312337,0.225846337,0.000000000
71,2020-01-03 23:00:00,0.000000000,0.194744508,0.209214112,0.211442696,0.216289074,0.225817414,0.000000000
72,2020-01-04 00:00:00,0.000000000,0.194746676,0.209195267,0.211422815,0.216266783,0.225789704,0.000000000
73,2020-01-04 01:00:00,0.000000000,0.194748416,0.209180140,0.211406857,0.216248892,0.225767464,0.000000000
74,2020-01-04 02:00:00,0.000000000,0.194750110,0.209165407,0.211391316,0.216231467,0.225745806,0.369500245
75,2020-01-04 03:00:00,0.000000000,0.194733671,0.209308183,0.211541943,0.216400367,0.225955811,0.000000000
76,2020-01-04 04:00:00,0.000000000,0.194734761,0.209298731,0.211531970,0.216389183,0.225941900,0.000000000
77,2020-01-04 05:00:00,0.000000000,0.194735776,0.209289926,0.211522681,0.216378765,0.225928943,0.000000000
78,2020-01-04 06:00:00,0.000000000,0.194736866,0.209280468,0.211512702,0.216367574,0.225915026,0.191508927
79,2020-01-04 07:00:00,0.000000000,0.194728838,0.209350089,0.211586158,0.216449957,0.226017500,0.097980536
80,2020-01-04 08:00:00,0.000000000,0.194725077,0.209382664,0.211620528,0.216488509,0.226065468,0.000000000
81,2020-01-04 09:00:00,0.000000000,0.194726078,0.209373997,0.211611384,0.216478252,0.226052705,0.142385905
82,2020-01-04 10:00:00,0.000000000,0.194720266,0.209424317,0.211664481,0.216537813,0.226126825,0.697353164
83,2020-01-04 11:00:00,0.000000000,0.194688333,0.209699876,0.211955293,0.216864161,0.226533298,0.000000000
84,2020-01-04 12:00:00,0.000000000,0.194689180,0.209692580,0.211947592,0.216855516,0.226522523,0.000000000
85,2020-01-04 13:00:00,0.000000000,0.194690678,0.209679686,0.211933983,0.216840240,0.226503484,0.000000000
86,2020-01-04 14:00:00,0.000000000,0.194692680,0.209662449,0.211915789,0.216819817,0.226478032,0.077286388
87,2020-01-04 15:00:00,0.000000000,0.194692063,0.209667766,0.211921402,0.216826117,0.226485883,0.079738328
88,2020-01-04 16:00:00,0.000000000,0.194691687,0.209671003,0.211924818,0.216829952,0.226490663,0.077047776
89,2020-01-04 17:00:00,0.000000000,0.194692001,0.209668295,0.211921960,0.216826744,0.226486664,0.000000000
90,2020-01-04 18:00:00,0.000000000,0.194696908,0.209626024,0.211877344,0.216776666,0.226424263,0.063293153
91,2020-01-04 19:00:00,0.000000000,0.194699425,0.209604331,0.211854450,0.216750971,0.226392250,0.000000000
92,2020-01-04 20:00:00,0.000000000,0.194709240,0.209519628,0.211765058,0.216650655,0.226267305,0.000000000
93,2020-01-04 21:00:00,0.000000000,0.194711416,0.209500830,0.211745220,0.216628397,0.226239590,0.000000000
94,2020-01-04 22:00:00,0.000000000,0.194713121,0.209486101,0.211729677,0.216610957,0.226217875,0.000000000
95,2020-01-04 23:00:00,0.000000000,0.194714472,0.209474427,0.211717357,0.216597135,0.226200668,0.000000000
96,2020-01-05 00:00:00,0.000000000,0.194715717,0.209463658,0.211705994,0.216584386,0.226184796,0.000000000
97,2020-01-05 01:00:00,0.000000000,0.194716997,0.209452589,0.211694313,0.216571281,0.226168483,0.000000000
98,2020-01-05 02:00:00,0.000000000,0.194718356,0.209440839,0.211681915,0.216557371,0.226151169,0.000000000
99,2020-01-05 03:00:00,0.000000000,0.194719765,0.209428647,0.211669049,0.216542938,0.226133204,1.360000113
100,2020-01-05 04:00:00,0.000000000,0.194658504,0.209955920,0.212225587,0.217167681,0.226911874,0.295406502
101,2020-01-05 05:00:00,0.000000000,0.194646219,0.210060992,0.212336529,0.217292316,0.227067479,0.194923450
102,2020-01-05 06:00:00,0.000000000,0.194639071,0.210122030,0.212400981,0.217364738,0.227157939,0.194320208
103,2020-01-05 07:00:00,0.000000000,0.194631967,0.210182617,0.212464963,0.217436642,0.227247780,0.194014379
104,2020-01-05 08:00:00,0.000000000,0.194624817,0.210243522,0.212529284,0.217508938,0.227338140,0.000000000
105,2020-01-05 09:00:00,0.000000000,0.194626777,0.210226832,0.212511657,0.217489125,0.227313373,0.000000000
106,2020-01-05 10:00:00,0.000000000,0.194629239,0.210205867,0.212489517,0.217464239,0.227282268,0.000000000
107,2020-01-05 11:00:00,0.000000000,0.194631704,0.210184854,0.212467325,0.217439297,0.227251097,0.000000000
108,2020-01-05 12:00:00,0.000000000,0.194634446,0.210161479,0.212442640,0.217411554,0.227216430,0.000000000
109,2020-01-05 13:00:00,0.000000000,0.194638321,0.210128426,0.212407736,0.217372329,0.227167421,0.000000000
110,2020-01-05 14:00:00,0.000000000,0.194643438,0.210084747,0.212361612,0.217320500,0.227102679,0.000000000
111,2020-01-05 15:00:00,0.000000000,0.194649543,0.210032589,0.212306537,0.217258620,0.227025401,0.000000000
112,2020-01-05 16:00:00,0.000000000,0.194656580,0.209972394,0.212242980,0.217187219,0.226936261,0.000000000
113,2020-01-05 17:00:00,0.000000000,0.194664173,0.209907358,0.212174317,0.217110095,0.226840007,0.000000000
114,2020-01-05 18:00:00,0.000000000,0.194672894,0.209832560,0.212095352,0.217021414,0.226729372,0.000000000
115,2020-01-05 19:00:00,0.000000000,0.194682233,0.209752338,0.212010668,0.216926328,0.226610796,0.000000000
116,2020-01-05 20:00:00,0.000000000,0.194692273,0.209665956,0.211919491,0.216823973,0.226483210,0.000000000
117,2020-01-05 21:00:00,0.000000000,0.194696936,0.209625786,0.211877093,0.216776385,0.226423912,0.000000000
118,2020-01-05 22:00:00,0.000000000,0.194701211,0.209588923,0.211838188,0.216732720,0.226369514,0.000000000
119,2020-01-05 23:00:00,0.000000000,0.194705304,0.209553616,0.211800926,0.216690905,0.226317430,0.000000000
120,2020-01-06 00:00:00,0.000000000,0.194708850,0.209522995,0.211768611,0.216654642,0.226272270,0.000000000
121,2020-01-06 01:00:00,0.000000000,0.194712019,0.209495624,0.211739726,0.216622232,0.226231914,0.000000000
122,2020-01-06 02:00:00,0.000000000,0.194714940,0.209470380,0.211713087,0.216592344,0.226194703,0.000000000
123,2020-01-06 03:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
124,2020-01-06 04:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
125,2020-01-06 05:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
126,2020-01-06 06:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
127,2020-01-06 07:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
128,2020-01-06 08:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
129,2020-01-06 09:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
130,2020-01-06 10:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
131,2020-01-06 11:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
132,2020-01-06 12:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
133,2020-01-06 13:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
134,2020-01-06 14:00:00,0.000000000,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
135,2020-01-06 15:00:00,0.063394040,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.000000000
136,2020-01-06 16:00:00,0.237451479,0.194717257,0.209450343,0.211691943,0.216568621,0.226165172,0.063394045
137,2020-01-06 17:00:00,0.260680467,0.194714205,0.209476734,0.211719792,0.216599867,0.226204068,0.237451505
138,2020-01-06 18:00:00,0.047477987,0.194702826,0.209574997,0.211823491,0.216716226,0.226348969,0.260680463
139,2020-01-06 19:00:00,0.055478986,0.194693226,0.209657748,0.211910827,0.216814248,0.226471091,0.047477990
140,2020-01-06 20:00:00,0.050281260,0.194697044,0.209624850,0.211876105,0.216775275,0.226422530,0.055478988
141,2020-01-06 21:00:00,0.008908127,0.194695700,0.209636434,0.211888331,0.216788998,0.226439628,0.050281261
142,2020-01-06 22:00:00,0.009355184,0.194694455,0.209647161,0.211899653,0.216801705,0.226455462,0.008908128
143,2020-01-06 23:00:00,0.006922489,0.194695607,0.209637235,0.211889177,0.216789947,0.226440811,0.009355184
144,2020-01-07 00:00:00,0.006418879,0.194697002,0.209625217,0.211876493,0.216775710,0.226423072,0.006922490
145,2020-01-07 01:00:00,0.008100776,0.194698455,0.209612689,0.211863271,0.216760871,0.226404584,0.006418879
146,2020-01-07 02:00:00,0.004888939,0.194700026,0.209599143,0.211848974,0.216744825,0.226384594,0.008100777
147,2020-01-07 03:00:00,0.003390815,0.194701277,0.209588355,0.211837588,0.216732047,0.226368676,0.004888939
148,2020-01-07 04:00:00,0.005013401,0.194702631,0.209576680,0.211825267,0.216718220,0.226351452,0.003390816
149,2020-01-07 05:00:00,0.005617164,0.194702467,0.209578094,0.211826759,0.216719894,0.226353538,0.005013402
150,2020-01-07 06:00:00,0.005659343,0.194702225,0.209580184,0.211828965,0.216722370,0.226356621,0.005617164
151,2020-01-07 07:00:00,0.005177544,0.194701953,0.209582526,0.211831437,0.216725144,0.226360076,0.005659343
152,2020-01-07 08:00:00,0.004990738,0.194701680,0.209584886,0.211833927,0.216727938,0.226363557,0.005177544
153,2020-01-07 09:00:00,0.001631474,0.194701429,0.209587044,0.211836205,0.216730495,0.226366742,0.004990738
154,2020-01-07 10:00:00,0.002170712,0.194701188,0.209589125,0.211838401,0.216732959,0.226369812,0.000000000
155,2020-01-07 11:00:00,0.000955913,0.194701188,0.209589125,0.211838401,0.216732959,0.226369812,0.000000000
156,2020-01-07 12:00:00,0.000289170,0.194701188,0.209589125,0.211838401,0.216732959,0.226369812,0.000955914
157,2020-01-07 13:00:00,0.004022930,0.194700759,0.209589125,0.211838401,0.216732959,0.226369812,0.000289170
158,2020-01-07 14:00:00,0.009638192,0.194700630,0.209589125,0.211838401,0.216732959,0.226369812,0.004022931
159,2020-01-07 15:00:00,0.011931193,0.194700933,0.209591321,0.211840719,0.216735561,0.226373052,0.009638193
160,2020-01-07 16:00:00,0.011913923,0.194707571,0.209534046,0.211780274,0.216667729,0.226288567,0.011931194
161,2020-01-07 17:00:00,0.008290027,0.194717934,0.209444492,0.211685769,0.216561696,0.226156551,0.011913923
162,2020-01-07 18:00:00,0.004703551,0.194730391,0.209336623,0.211571949,0.216434021,0.225997675,0.008290028
163,2020-01-07 19:00:00,0.002090613,0.194744062,0.209217987,0.211446784,0.216293658,0.225823114,0.004703551
164,2020-01-07 20:00:00,0.000824771,0.194755869,0.209115294,0.211338452,0.216172205,0.225672157,0.002090613
165,2020-01-07 21:00:00,0.000105014,0.194758516,0.209092248,0.211314142,0.216144954,0.225638299,0.000824771
166,2020-01-07 22:00:00,0.000113453,0.194762227,0.209059912,0.211280034,0.216106723,0.225590803,0.000105014
167,2020-01-07 23:00:00,0.000075459,0.194765408,0.209032178,0.211250781,0.216073937,0.225550078,0.000113453
168,2020-01-08 00:00:00,0.000076332,0.194768007,0.209009508,0.211226869,0.216047139,0.225516796,0.000075459
169,2020-01-08 01:00:00,0.057971638,0.194770146,0.208990842,0.211207182,0.216025076,0.225489398,0.000076332
170,2020-01-08 02:00:00,0.561702311,0.194772075,0.208974001,0.211189420,0.216005171,0.225464682,0.057971643
171,2020-01-08 03:00:00,0.502755821,0.194770812,0.208985031,0.211201053,0.216018207,0.225480869,0.561702313
172,2020-01-08 04:00:00,0.150163218,0.194745396,0.209206397,0.211434557,0.216279948,0.225806069,0.502755853
173,2020-01-08 05:00:00,0.062785864,0.194722677,0.209403449,0.211642461,0.216513111,0.226096083,0.150163235
174,2020-01-08 06:00:00,0.041130338,0.194716293,0.209458682,0.211700743,0.216578495,0.226177462,0.062785866
175,2020-01-08 07:00:00,0.035922717,0.194713805,0.209480189,0.211723438,0.216603957,0.226209161,0.041130341
176,2020-01-08 08:00:00,0.149796456,0.194712470,0.209491727,0.211735613,0.216617618,0.226226168,0.035922721
177,2020-01-08 09:00:00,0.063080557,0.194711354,0.209501371,0.211745791,0.216629037,0.226240387,0.149796463
178,2020-01-08 10:00:00,0.030080715,0.194705025,0.209556021,0.211803464,0.216693753,0.226320977,0.063080562
179,2020-01-08 11:00:00,0.076940611,0.194701983,0.209582271,0.211831168,0.216724842,0.226359700,0.030080716
180,2020-01-08 12:00:00,0.073422261,0.194700530,0.209594802,0.211844392,0.216739683,0.226378188,0.076940617
181,2020-01-08 13:00:00,0.028692413,0.194696818,0.209626799,0.211878162,0.216777585,0.226425407,0.073422267
182,2020-01-08 14:00:00,0.057358582,0.194693274,0.209657333,0.211910390,0.216813757,0.226470480,0.028692415
183,2020-01-08 15:00:00,0.063578568,0.194691887,0.209669282,0.211923001,0.216827913,0.226488121,0.057358585
184,2020-01-08 16:00:00,0.054061215,0.194689115,0.209693145,0.211948188,0.216856186,0.226523357,0.063578570
185,2020-01-08 17:00:00,0.044217300,0.194691043,0.209676545,0.211930667,0.216836518,0.226498845,0.054061216
186,2020-01-08 18:00:00,0.039218318,0.194695760,0.209635921,0.211887790,0.216788390,0.226438871,0.044217302
187,2020-01-08 19:00:00,0.546939969,0.194702475,0.209578025,0.211826687,0.216719813,0.226353436,0.039218321
188,2020-01-08 20:00:00,0.131044880,0.194709712,0.209515554,0.211760758,0.216645831,0.226261298,0.546940004
189,2020-01-08 21:00:00,0.038461674,0.194688420,0.209699128,0.211954503,0.216863275,0.226532193,0.131044884
190,2020-01-08 22:00:00,0.038889311,0.194687486,0.209707158,0.211962979,0.216872790,0.226544053,0.038461675
191,2020-01-08 23:00:00,0.025851231,0.194690637,0.209680043,0.211934359,0.216840663,0.226504010,0.038889311
192,2020-01-09 00:00:00,0.020240465,0.194692904,0.209660517,0.211913750,0.216817528,0.226475180,0.025851233
193,2020-01-09 01:00:00,0.018324725,0.194696088,0.209633091,0.211884803,0.216785038,0.226434694,0.020240467
194,2020-01-09 02:00:00,0.012434697,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
195,2020-01-09 03:00:00,0.010542044,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
196,2020-01-09 04:00:00,0.010407858,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
197,2020-01-09 05:00:00,0.009545244,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
198,2020-01-09 06:00:00,0.005948124,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
199,2020-01-09 07:00:00,0.004735220,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
200,2020-01-09 08:00:00,0.004428992,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
201,2020-01-09 09:00:00,0.003491411,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
202,2020-01-09 10:00:00,0.001971837,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
203,2020-01-09 11:00:00,0.002860602,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
204,2020-01-09 12:00:00,0.002056335,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
205,2020-01-09 13:00:00,0.002156591,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.000000000
206,2020-01-09 14:00:00,0.003037402,0.194699858,0.209600598,0.211850509,0.216746548,0.226386740,0.002156591
207,2020-01-09 15:00:00,0.004777231,0.194699753,0.209601497,0.211851458,0.216747613,0.226388067,0.003037402
208,2020-01-09 16:00:00,0.004792087,0.194699606,0.209602763,0.211852795,0.216749113,0.226389936,0.004777231
209,2020-01-09 17:00:00,0.003833685,0.194699376,0.209604755,0.211854896,0.216751472,0.226392875,0.004792087
210,2020-01-09 18:00:00,0.002225077,0.194699144,0.209606752,0.211857005,0.216753838,0.226395822,0.003833685
211,2020-01-09 19:00:00,0.001351910,0.194698958,0.209608351,0.211858692,0.216755732,0.226398181,0.002225078
212,2020-01-09 20:00:00,0.000619870,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
213,2020-01-09 21:00:00,0.000015468,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
214,2020-01-09 22:00:00,0.000002784,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
215,2020-01-09 23:00:00,0.000002043,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
216,2020-01-10 00:00:00,0.000008959,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
217,2020-01-10 01:00:00,0.000008097,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
218,2020-01-10 02:00:00,0.000022861,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
219,2020-01-10 03:00:00,0.000018226,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
220,2020-01-10 04:00:00,0.000012756,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
221,2020-01-10 05:00:00,0.000023227,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
222,2020-01-10 06:00:00,0.000042957,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
223,2020-01-10 07:00:00,0.000084366,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
224,2020-01-10 08:00:00,0.000135253,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
225,2020-01-10 09:00:00,0.000096327,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
226,2020-01-10 10:00:00,0.000073041,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000000000
227,2020-01-10 11:00:00,0.000071495,0.194698851,0.209609278,0.211859671,0.216756830,0.226399550,0.000073041
228,2020-01-10 12:00:00,0.000025682,0.194698818,0.209609278,0.211859671,0.216756830,0.226399550,0.000071495
229,2020-01-10 13:00:00,0.000330790,0.194698786,0.209609278,0.211859671,0.216756830,0.226399550,0.000025682
230,2020-01-10 14:00:00,0.000564886,0.194698774,0.209609278,0.211859671,0.216756830,0.226399550,0.000330790
231,2020-01-10 15:00:00,0.000631866,0.194698626,0.209609278,0.211859671,0.216756830,0.226399550,0.000564886
232,2020-01-10 16:00:00,0.000453671,0.194701523,0.209586240,0.211835356,0.216729542,0.226365556,0.000631866
233,2020-01-10 17:00:00,0.000248489,0.194707486,0.209534774,0.211781041,0.216668591,0.226289640,0.000453671
234,2020-01-10 18:00:00,0.000116807,0.194712484,0.209491603,0.211735483,0.216617472,0.226225987,0.000248489
235,2020-01-10 19:00:00,0.000071172,0.194718902,0.209436114,0.211676929,0.216551778,0.226144206,0.000116807
236,2020-01-10 20:00:00,0.000036076,0.194727444,0.209362163,0.211598897,0.216464246,0.226035278,0.000071172
237,2020-01-10 21:00:00,0.000006186,0.194729634,0.209343183,0.211578871,0.216441784,0.226007333,0.000036076
238,2020-01-10 22:00:00,0.000004177,0.194731430,0.209327615,0.211562445,0.216423361,0.225984414,0.000006186
239,2020-01-10 23:00:00,0.000002604,0.194732969,0.209314273,0.211548369,0.216407574,0.225964776,0.000004177
240,2020-01-11 00:00:00,0.000001834,0.194733824,0.209306862,0.211540549,0.216398804,0.225953867,0.000002604
241,2020-01-11 01:00:00,0.000001207,0.194734722,0.209299072,0.211532330,0.216389587,0.225942403,0.000001834
242,2020-01-11 02:00:00,0.000000000,0.194734809,0.209298319,0.211531536,0.216388696,0.225941294,0.000001207
