Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,sm_profile_0.4m,sm_profile_1m,sm_profile_2m,rainmelt
117,2020-01-05 21:00:00,0.000000000,0.194790641,0.208811650,0.211018202,0.215813343,0.225226597,0.000000000
118,2020-01-05 22:00:00,0.000000000,0.194794561,0.208777302,0.210981982,0.215772772,0.225176270,0.000000000
119,2020-01-05 23:00:00,0.000000000,0.194798310,0.208744429,0.210947319,0.215733949,0.225128118,0.000000000
120,2020-01-06 00:00:00,0.000000000,0.194801348,0.208717775,0.210919214,0.215702473,0.225089085,0.000000000
121,2020-01-06 01:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
122,2020-01-06 02:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
123,2020-01-06 03:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
124,2020-01-06 04:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
125,2020-01-06 05:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
126,2020-01-06 06:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
127,2020-01-06 07:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
128,2020-01-06 08:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
129,2020-01-06 09:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
130,2020-01-06 10:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
131,2020-01-06 11:00:00,0.000000000,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
132,2020-01-06 12:00:00,0.231578961,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.000000000
133,2020-01-06 13:00:00,0.006212702,0.194804226,0.208692518,0.210892584,0.215672650,0.225052107,0.231578980
134,2020-01-06 14:00:00,0.152747661,0.194793263,0.208788676,0.210993976,0.215786206,0.225192933,0.006212702
135,2020-01-06 15:00:00,0.290848732,0.194792967,0.208791274,0.210996716,0.215789275,0.225196740,0.152747677
136,2020-01-06 16:00:00,0.277404428,0.194785707,0.208854841,0.211063750,0.215864366,0.225289904,0.290848766
137,2020-01-06 17:00:00,0.336856335,0.194771928,0.208975290,0.211190779,0.216006694,0.225466573,0.277404442
138,2020-01-06 18:00:00,0.072525501,0.194758754,0.209090167,0.211311947,0.216142494,0.225635242,0.336856328
139,2020-01-06 19:00:00,0.097698033,0.194742757,0.209229321,0.211458742,0.216307066,0.225839783,0.072525506
140,2020-01-06 20:00:00,0.087526985,0.194744323,0.209215721,0.211444393,0.216290977,0.225819781,0.097698042
141,2020-01-06 21:00:00,0.016150542,0.194740909,0.209245373,0.211475676,0.216326054,0.225863393,0.087526984
142,2020-01-06 22:00:00,0.022870934,0.194737785,0.209272490,0.211504285,0.216358135,0.225903287,0.016150542
143,2020-01-06 23:00:00,0.019543312,0.194738245,0.209268503,0.211500078,0.216353418,0.225897420,0.022870934
144,2020-01-07 00:00:00,0.019542594,0.194738565,0.209265720,0.211497143,0.216350126,0.225893327,0.019543314
145,2020-01-07 01:00:00,0.019004147,0.194739393,0.209258539,0.211489566,0.216341630,0.225882761,0.019542595
146,2020-01-07 02:00:00,0.015555684,0.194740184,0.209251665,0.211482314,0.216333497,0.225872648,0.019004149
147,2020-01-07 03:00:00,0.013463869,0.194739271,0.209259594,0.211490680,0.216342879,0.225884314,0.015555685
148,2020-01-07 04:00:00,0.013171335,0.194738523,0.209266086,0.211497528,0.216350559,0.225893865,0.013463870
149,2020-01-07 05:00:00,0.015790336,0.194737876,0.209271705,0.211503456,0.216357206,0.225902131,0.013171335
150,2020-01-07 06:00:00,0.014711031,0.194737243,0.209277201,0.211509256,0.216363710,0.225910219,0.015790335
151,2020-01-07 07:00:00,0.011335047,0.194736483,0.209283790,0.211516207,0.216371505,0.225919914,0.014711031
152,2020-01-07 08:00:00,0.011820632,0.194735776,0.209289929,0.211522684,0.216378768,0.225928947,0.011335047
153,2020-01-07 09:00:00,0.011066383,0.194735231,0.209294659,0.211527674,0.216384365,0.225935908,0.000000000
154,2020-01-07 10:00:00,0.009216561,0.194735231,0.209294659,0.211527674,0.216384365,0.225935908,0.000000000
155,2020-01-07 11:00:00,0.007901177,0.194735231,0.209294659,0.211527674,0.216384365,0.225935908,0.000000000
156,2020-01-07 12:00:00,0.002667376,0.194735231,0.209294659,0.211527674,0.216384365,0.225935908,0.007901177
157,2020-01-07 13:00:00,0.007488702,0.194734850,0.209297957,0.211531153,0.216388267,0.225940761,0.002667376
158,2020-01-07 14:00:00,0.015996259,0.194734722,0.209299070,0.211532328,0.216389584,0.225942400,0.007488703
159,2020-01-07 15:00:00,0.019954817,0.194734362,0.209302196,0.211535626,0.216393282,0.225946999,0.015996259
160,2020-01-07 16:00:00,0.019606255,0.194733592,0.209308870,0.211542667,0.216401180,0.225956822,0.019954819
161,2020-01-07 17:00:00,0.013190648,0.194743572,0.209222243,0.211451274,0.216298693,0.225829373,0.019606256
162,2020-01-07 18:00:00,0.007630880,0.194754976,0.209123070,0.211346655,0.216181400,0.225683583,0.013190649
163,2020-01-07 19:00:00,0.003612053,0.194767469,0.209014203,0.211231821,0.216052688,0.225523687,0.007630881
164,2020-01-07 20:00:00,0.001536332,0.194778115,0.208921245,0.211133779,0.215942825,0.225387279,0.003612053
165,2020-01-07 21:00:00,0.000175803,0.194780557,0.208899895,0.211111262,0.215917596,0.225355964,0.001536332
166,2020-01-07 22:00:00,0.000192444,0.194783986,0.208869907,0.211079637,0.215882164,0.225311991,0.000175803
167,2020-01-07 23:00:00,0.000130953,0.194786904,0.208844370,0.211052707,0.215851995,0.225274553,0.000192444
168,2020-01-08 00:00:00,0.000129033,0.194789403,0.208822493,0.211029637,0.215826151,0.225242488,0.000130953
169,2020-01-08 01:00:00,0.000126560,0.194791448,0.208804581,0.211010749,0.215804994,0.225216239,0.000129033
170,2020-01-08 02:00:00,0.287843198,0.194793422,0.208787279,0.210992503,0.215784557,0.225190887,0.000126560
171,2020-01-08 03:00:00,0.309048563,0.194794973,0.208773687,0.210978170,0.215768503,0.225170974,0.287843221
172,2020-01-08 04:00:00,0.040057924,0.194782670,0.208881420,0.211091779,0.215895767,0.225328872,0.309048582
173,2020-01-08 05:00:00,0.027919615,0.194769093,0.209000031,0.211216873,0.216035936,0.225502884,0.040057925
174,2020-01-08 06:00:00,0.017852196,0.194768021,0.209009384,0.211226738,0.216046992,0.225516613,0.027919615
175,2020-01-08 07:00:00,0.017301215,0.194767192,0.209016613,0.211234363,0.216055537,0.225527227,0.017852197
176,2020-01-08 08:00:00,0.191893607,0.194766338,0.209024070,0.211242228,0.216064352,0.225538173,0.017301216
177,2020-01-08 09:00:00,0.197986931,0.194765509,0.209031296,0.211249850,0.216072894,0.225548783,0.191893605
178,2020-01-08 10:00:00,0.206658304,0.194756366,0.209110972,0.211333893,0.216167095,0.225665808,0.000109226
179,2020-01-08 11:00:00,0.246843293,0.194756316,0.209110972,0.211333893,0.216167095,0.225665808,0.000000000
180,2020-01-08 12:00:00,0.279903620,0.194756316,0.209110972,0.211333893,0.216167095,0.225665808,0.000000000
181,2020-01-08 13:00:00,0.042074010,0.194756316,0.209110972,0.211333893,0.216167095,0.225665808,0.237798338
182,2020-01-08 14:00:00,0.052404635,0.194745030,0.209209570,0.211437905,0.216283702,0.225810736,0.042074011
183,2020-01-08 15:00:00,0.058434065,0.194743011,0.209227116,0.211456415,0.216304457,0.225836539,0.052404637
184,2020-01-08 16:00:00,0.045770284,0.194740496,0.209248960,0.211479460,0.216330298,0.225868670,0.058434070
185,2020-01-08 17:00:00,0.040305413,0.194737691,0.209273311,0.211505151,0.216359106,0.225904494,0.045770284
186,2020-01-08 18:00:00,0.034871586,0.194741911,0.209236667,0.211466492,0.216315756,0.225850588,0.040305413
187,2020-01-08 19:00:00,0.369048476,0.194748075,0.209183110,0.211409990,0.216252404,0.225771829,0.034871587
188,2020-01-08 20:00:00,0.090827942,0.194754725,0.209125254,0.211348958,0.216183982,0.225686792,0.369048485
189,2020-01-08 21:00:00,0.029194025,0.194741556,0.209239752,0.211469746,0.216319405,0.225855125,0.090827947
190,2020-01-08 22:00:00,0.021073746,0.194742572,0.209230930,0.211460439,0.216308968,0.225842149,0.029194026
191,2020-01-08 23:00:00,0.017405745,0.194745375,0.209206572,0.211434742,0.216280155,0.225806327,0.021073746
192,2020-01-09 00:00:00,0.012415296,0.194747844,0.209185115,0.211412106,0.216254776,0.225774778,0.017405744
193,2020-01-09 01:00:00,0.011047480,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
194,2020-01-09 02:00:00,0.008216939,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
195,2020-01-09 03:00:00,0.006929410,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
196,2020-01-09 04:00:00,0.007557343,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
197,2020-01-09 05:00:00,0.007671679,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
198,2020-01-09 06:00:00,0.004993184,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
199,2020-01-09 07:00:00,0.003352260,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
200,2020-01-09 08:00:00,0.003936253,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
201,2020-01-09 09:00:00,0.003295662,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
202,2020-01-09 10:00:00,0.002167535,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
203,2020-01-09 11:00:00,0.002892473,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
204,2020-01-09 12:00:00,0.001980174,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
205,2020-01-09 13:00:00,0.001512470,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.000000000
206,2020-01-09 14:00:00,0.001737650,0.194747008,0.209192380,0.211419770,0.216263369,0.225785459,0.001512470
207,2020-01-09 15:00:00,0.003680373,0.194746936,0.209193012,0.211420436,0.216264116,0.225786388,0.001737650
208,2020-01-09 16:00:00,0.004120893,0.194746852,0.209193738,0.211421202,0.216264975,0.225787455,0.003680373
209,2020-01-09 17:00:00,0.003391261,0.194746675,0.209195274,0.211422823,0.216266792,0.225789715,0.004120893
210,2020-01-09 18:00:00,0.002039118,0.194746477,0.209196995,0.211424639,0.216268828,0.225792245,0.003391261
211,2020-01-09 19:00:00,0.001397697,0.194746314,0.209198411,0.211426133,0.216270503,0.225794327,0.002039118
212,2020-01-09 20:00:00,0.000676705,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
213,2020-01-09 21:00:00,0.000010360,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
214,2020-01-09 22:00:00,0.000002189,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
215,2020-01-09 23:00:00,0.000000000,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
216,2020-01-10 00:00:00,0.000000000,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
217,2020-01-10 01:00:00,0.000000000,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
218,2020-01-10 02:00:00,0.000024456,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
219,2020-01-10 03:00:00,0.000030151,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
220,2020-01-10 04:00:00,0.000034393,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
221,2020-01-10 05:00:00,0.000034489,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
222,2020-01-10 06:00:00,0.000041087,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
223,2020-01-10 07:00:00,0.000031447,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
224,2020-01-10 08:00:00,0.000038730,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
225,2020-01-10 09:00:00,0.000033324,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
226,2020-01-10 10:00:00,0.000034586,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
227,2020-01-10 11:00:00,0.000040197,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000000000
228,2020-01-10 12:00:00,0.000035055,0.194746216,0.209199263,0.211427031,0.216271510,0.225795579,0.000040197
229,2020-01-10 13:00:00,0.000069267,0.194746198,0.209199263,0.211427031,0.216271510,0.225795579,0.000035055
230,2020-01-10 14:00:00,0.000088480,0.194746183,0.209199263,0.211427031,0.216271510,0.225795579,0.000069267
231,2020-01-10 15:00:00,0.000086625,0.194746151,0.209199263,0.211427031,0.216271510,0.225795579,0.000088480
232,2020-01-10 16:00:00,0.000066155,0.194746618,0.209195772,0.211423349,0.216267381,0.225790447,0.000086625
233,2020-01-10 17:00:00,0.000038143,0.194747385,0.209189101,0.211416311,0.216259491,0.225780638,0.000066155
234,2020-01-10 18:00:00,0.000018553,0.194748507,0.209179350,0.211406024,0.216247957,0.225766302,0.000038143
235,2020-01-10 19:00:00,0.000012079,0.194750576,0.209161354,0.211387039,0.216226673,0.225739847,0.000018553
236,2020-01-10 20:00:00,0.000007186,0.194756114,0.209113159,0.211336199,0.216169680,0.225669020,0.000012079
237,2020-01-10 21:00:00,0.000001286,0.194756609,0.209108851,0.211331655,0.216164586,0.225662691,0.000007186
238,2020-01-10 22:00:00,0.000000000,0.194757153,0.209104116,0.211326661,0.216158987,0.225655734,0.000001286
239,2020-01-10 23:00:00,0.000000000,0.194758073,0.209096100,0.211318205,0.216149509,0.225643958,0.000000000
240,2020-01-11 00:00:00,0.000000000,0.194758598,0.209091533,0.211313388,0.216144109,0.225637249,0.000000000
241,2020-01-11 01:00:00,0.000000000,0.194759380,0.209084717,0.211306198,0.216136050,0.225627236,0.000000000
242,2020-01-11 02:00:00,0.000000000,0.194759471,0.209083927,0.211305365,0.216135116,0.225626076,0.000000000
