Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,sm_profile_0.4m,sm_profile_1m,sm_profile_2m,rainmelt
31,2020-01-02 07:00:00,0.000000000,0.194595948,0.210488688,0.212788244,0.217800116,0.227702376,0.000000000
32,2020-01-02 08:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
33,2020-01-02 09:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
34,2020-01-02 10:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
35,2020-01-02 11:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
36,2020-01-02 12:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
37,2020-01-02 13:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
38,2020-01-02 14:00:00,0.000000000,0.194597939,0.210471818,0.212770423,0.217780072,0.227677288,0.000000000
39,2020-01-02 15:00:00,0.000000000,0.194605006,0.210411896,0.212707125,0.217708886,0.227588203,0.000000000
40,2020-01-02 16:00:00,0.000000000,0.194613787,0.210337332,0.212628364,0.217620324,0.227477416,0.000000000
41,2020-01-02 17:00:00,0.000000000,0.194623439,0.210255253,0.212541674,0.217522866,0.227355551,0.000000000
42,2020-01-02 18:00:00,0.000000000,0.194633347,0.210170856,0.212452543,0.217422684,0.227230337,0.000000000
43,2020-01-02 19:00:00,0.000000000,0.194642899,0.210089355,0.212366478,0.217325967,0.227109508,0.000000000
44,2020-01-02 20:00:00,0.000000000,0.194649895,0.210029578,0.212303358,0.217255048,0.227020942,0.000000000
45,2020-01-02 21:00:00,0.000000000,0.194654782,0.209987773,0.212259219,0.217205461,0.226959032,0.000000000
46,2020-01-02 22:00:00,0.000000000,0.194659751,0.209945238,0.212214309,0.217155014,0.226896063,0.000000000
47,2020-01-02 23:00:00,0.000000000,0.194664578,0.209903884,0.212170649,0.217105975,0.226834866,0.000000000
48,2020-01-03 00:00:00,0.000000000,0.194668596,0.209869437,0.212134283,0.217065132,0.226783908,0.000000000
49,2020-01-03 01:00:00,0.000000000,0.194671763,0.209842267,0.212105599,0.217032921,0.226743725,0.000000000
50,2020-01-03 02:00:00,0.000000000,0.194674131,0.209821947,0.212084149,0.217008833,0.226713680,0.000000000
51,2020-01-03 03:00:00,0.000000000,0.194676047,0.209805489,0.212066775,0.216989325,0.226689350,0.000000000
52,2020-01-03 04:00:00,0.000000000,0.194678150,0.209787432,0.212047714,0.216967922,0.226662659,0.000000000
53,2020-01-03 05:00:00,0.000000000,0.194680597,0.209766405,0.212025518,0.216943000,0.226631583,0.000000000
54,2020-01-03 06:00:00,0.000000000,0.194683215,0.209743897,0.212001758,0.216916325,0.226598325,0.000000000
55,2020-01-03 07:00:00,0.000000000,0.194685379,0.209725290,0.211982119,0.216894276,0.226570837,0.000000000
56,2020-01-03 08:00:00,0.000000000,0.194687666,0.209705617,0.211961352,0.216870964,0.226541777,0.000000000
57,2020-01-03 09:00:00,0.000000000,0.194690119,0.209684501,0.211939065,0.216845944,0.226510593,0.000000000
58,2020-01-03 10:00:00,0.000000000,0.194692936,0.209660243,0.211913461,0.216817204,0.226474776,0.000000000
59,2020-01-03 11:00:00,0.000000000,0.194695245,0.209640355,0.211892470,0.216793643,0.226445416,0.000000000
60,2020-01-03 12:00:00,0.000000000,0.194697244,0.209623131,0.211874291,0.216773239,0.226419993,0.000000000
61,2020-01-03 13:00:00,0.000000000,0.194700549,0.209594640,0.211844222,0.216739492,0.226377950,0.000000000
62,2020-01-03 14:00:00,0.000000000,0.194704254,0.209562676,0.211810488,0.216701634,0.226330793,0.000000000
63,2020-01-03 15:00:00,0.000000000,0.194708207,0.209528552,0.211774475,0.216661222,0.226280464,0.000000000
64,2020-01-03 16:00:00,0.000000000,0.194712373,0.209492562,0.211736495,0.216618607,0.226227400,0.000000000
65,2020-01-03 17:00:00,0.000000000,0.194716714,0.209455040,0.211696899,0.216574182,0.226172094,0.000000000
66,2020-01-03 18:00:00,0.000000000,0.194720003,0.209426587,0.211666876,0.216540500,0.226130170,0.000000000
67,2020-01-03 19:00:00,0.000000000,0.194724143,0.209390752,0.211629062,0.216498082,0.226077380,0.000000000
68,2020-01-03 20:00:00,0.000000000,0.194728741,0.209350925,0.211587040,0.216450946,0.226018731,0.000000000
69,2020-01-03 21:00:00,0.000000000,0.194731255,0.209329139,0.211564053,0.216425165,0.225986658,0.000000000
70,2020-01-03 22:00:00,0.000000000,0.194733715,0.209307804,0.211541543,0.216399919,0.225955254,0.000000000
71,2020-01-03 23:00:00,0.000000000,0.194736014,0.209287858,0.211520499,0.216376318,0.225925900,0.000000000
72,2020-01-04 00:00:00,0.000000000,0.194738100,0.209269760,0.211501404,0.216354905,0.225899270,0.000000000
73,2020-01-04 01:00:00,0.000000000,0.194739974,0.209253493,0.211484242,0.216335660,0.225875338,0.000000000
74,2020-01-04 02:00:00,0.000000000,0.194741525,0.209240020,0.211470028,0.216319721,0.225855519,0.000000000
75,2020-01-04 03:00:00,0.000000000,0.194742640,0.209230342,0.211459819,0.216308273,0.225841285,0.000000000
76,2020-01-04 04:00:00,0.000000000,0.194743801,0.209220253,0.211449175,0.216296339,0.225826447,0.000000000
77,2020-01-04 05:00:00,0.000000000,0.194744840,0.209211225,0.211439650,0.216285659,0.225813169,0.000000000
78,2020-01-04 06:00:00,0.000000000,0.194745929,0.209201759,0.211429664,0.216274462,0.225799249,0.260022122
79,2020-01-04 07:00:00,0.000000000,0.194734564,0.209300445,0.211533779,0.216391211,0.225944423,0.098354815
80,2020-01-04 08:00:00,0.000000000,0.194730675,0.209334162,0.211569353,0.216431109,0.225994052,0.000000000
81,2020-01-04 09:00:00,0.000000000,0.194731704,0.209325247,0.211559947,0.216420559,0.225980928,0.000000000
82,2020-01-04 10:00:00,0.000000000,0.194732474,0.209318572,0.211552904,0.216412660,0.225971102,0.494245899
83,2020-01-04 11:00:00,0.000000000,0.194710049,0.209512645,0.211757688,0.216642386,0.226257008,0.000000000
84,2020-01-04 12:00:00,0.000000000,0.194710825,0.209505944,0.211750617,0.216634452,0.226247129,0.000000000
85,2020-01-04 13:00:00,0.000000000,0.194712468,0.209491742,0.211735630,0.216617636,0.226226191,0.000000000
86,2020-01-04 14:00:00,0.000000000,0.194714601,0.209473312,0.211716181,0.216595815,0.226199024,0.076296620
87,2020-01-04 15:00:00,0.000000000,0.194713939,0.209479029,0.211722214,0.216602584,0.226207451,0.800316076
88,2020-01-04 16:00:00,0.000000000,0.194679203,0.209778384,0.212038163,0.216957198,0.226649287,0.082081759
89,2020-01-04 17:00:00,0.000000000,0.194678645,0.209783177,0.212043222,0.216962878,0.226656369,0.078240141
90,2020-01-04 18:00:00,0.000000000,0.194678695,0.209782746,0.212042766,0.216962367,0.226655732,0.074564137
91,2020-01-04 19:00:00,0.000000000,0.194678432,0.209785004,0.212045150,0.216965043,0.226659069,0.000000000
92,2020-01-04 20:00:00,0.000000000,0.194681816,0.209755926,0.212014456,0.216930581,0.226616098,0.000000000
93,2020-01-04 21:00:00,0.000000000,0.194683107,0.209744822,0.212002735,0.216917422,0.226599692,0.000000000
94,2020-01-04 22:00:00,0.000000000,0.194684262,0.209734897,0.211992258,0.216905660,0.226585028,0.000000000
95,2020-01-04 23:00:00,0.000000000,0.194685300,0.209725968,0.211982833,0.216895078,0.226571837,0.000000000
96,2020-01-05 00:00:00,0.000000000,0.194686260,0.209717709,0.211974116,0.216885292,0.226559637,0.000000000
97,2020-01-05 01:00:00,0.000000000,0.194687474,0.209707269,0.211963096,0.216872921,0.226544217,0.000000000
98,2020-01-05 02:00:00,0.000000000,0.194688821,0.209695674,0.211950858,0.216859183,0.226527093,0.000000000
99,2020-01-05 03:00:00,0.000000000,0.194690225,0.209683587,0.211938100,0.216844861,0.226509243,0.000000000
100,2020-01-05 04:00:00,0.000000000,0.194691744,0.209670507,0.211924294,0.216829364,0.226489929,0.063283401
101,2020-01-05 05:00:00,0.000000000,0.194690544,0.209680841,0.211935201,0.216841608,0.226505188,0.092849325
102,2020-01-05 06:00:00,0.000000000,0.194688039,0.209702406,0.211957964,0.216867160,0.226537035,0.131620577
103,2020-01-05 07:00:00,0.000000000,0.194683761,0.209739206,0.211996807,0.216910767,0.226591395,0.000000000
104,2020-01-05 08:00:00,0.000000000,0.194685617,0.209723237,0.211979951,0.216891843,0.226567804,0.000000000
105,2020-01-05 09:00:00,0.000000000,0.194687385,0.209708030,0.211963900,0.216873823,0.226545342,0.000000000
106,2020-01-05 10:00:00,0.000000000,0.194689415,0.209690558,0.211945458,0.216853121,0.226519537,0.000000000
107,2020-01-05 11:00:00,0.000000000,0.194691366,0.209673765,0.211927733,0.216833225,0.226494740,0.000000000
108,2020-01-05 12:00:00,0.000000000,0.194693633,0.209654246,0.211907131,0.216810099,0.226465922,0.000000000
109,2020-01-05 13:00:00,0.000000000,0.194697442,0.209621423,0.211872488,0.216771216,0.226417472,0.000000000
110,2020-01-05 14:00:00,0.000000000,0.194702235,0.209580091,0.211828867,0.216722260,0.226356484,0.000000000
111,2020-01-05 15:00:00,0.000000000,0.194707949,0.209530778,0.211776825,0.216663859,0.226283747,0.000000000
112,2020-01-05 16:00:00,0.000000000,0.194714001,0.209478493,0.211721648,0.216601949,0.226206661,0.000000000
113,2020-01-05 17:00:00,0.000000000,0.194720190,0.209424971,0.211665170,0.216538586,0.226127787,0.000000000
114,2020-01-05 18:00:00,0.000000000,0.194726492,0.209370414,0.211607603,0.216474010,0.226047427,0.000000000
115,2020-01-05 19:00:00,0.000000000,0.194732990,0.209314091,0.211548177,0.216407358,0.225964508,0.000000000
116,2020-01-05 20:00:00,0.000000000,0.194739091,0.209261157,0.211492328,0.216344727,0.225886613,0.000000000
117,2020-01-05 21:00:00,0.000000000,0.194742949,0.209227654,0.211456983,0.216305094,0.225837331,0.000000000
118,2020-01-05 22:00:00,0.000000000,0.194746659,0.209195414,0.211422971,0.216266958,0.225789921,0.000000000
119,2020-01-05 23:00:00,0.000000000,0.194750345,0.209163367,0.211389163,0.216229054,0.225742806,0.000000000
120,2020-01-06 00:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
121,2020-01-06 01:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
122,2020-01-06 02:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
123,2020-01-06 03:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
124,2020-01-06 04:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
125,2020-01-06 05:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
126,2020-01-06 06:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
127,2020-01-06 07:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
128,2020-01-06 08:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
129,2020-01-06 09:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
130,2020-01-06 10:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
131,2020-01-06 11:00:00,0.000000000,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
132,2020-01-06 12:00:00,0.186309323,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.000000000
133,2020-01-06 13:00:00,0.006065215,0.194753554,0.209135448,0.211359711,0.216196037,0.225701772,0.186309336
134,2020-01-06 14:00:00,0.010467014,0.194744660,0.209212787,0.211441299,0.216287507,0.225815467,0.006065215
135,2020-01-06 15:00:00,0.242323756,0.194744369,0.209215320,0.211443970,0.216290503,0.225819191,0.010467015
136,2020-01-06 16:00:00,0.258954763,0.194743866,0.209219689,0.211448580,0.216295671,0.225825617,0.242323767
137,2020-01-06 17:00:00,0.281048894,0.194732302,0.209320057,0.211554471,0.216414418,0.225973289,0.258954765
138,2020-01-06 18:00:00,0.054711398,0.194719931,0.209427210,0.211667533,0.216541237,0.226131087,0.281048912
139,2020-01-06 19:00:00,0.074039526,0.194706491,0.209543368,0.211790110,0.216678767,0.226302314,0.054711397
140,2020-01-06 20:00:00,0.056846872,0.194706281,0.209545179,0.211792022,0.216680913,0.226304985,0.074039527
141,2020-01-06 21:00:00,0.013789506,0.194703385,0.209570174,0.211818401,0.216710514,0.226341854,0.056846873
142,2020-01-06 22:00:00,0.023321074,0.194701320,0.209587984,0.211837197,0.216731608,0.226368129,0.013789507
143,2020-01-06 23:00:00,0.018845342,0.194701766,0.209584141,0.211833141,0.216727056,0.226362459,0.023321075
144,2020-01-07 00:00:00,0.018752335,0.194701929,0.209582738,0.211831660,0.216725394,0.226360389,0.018845343
145,2020-01-07 01:00:00,0.023296934,0.194702734,0.209575786,0.211824323,0.216717161,0.226350133,0.018752336
146,2020-01-07 02:00:00,0.016755031,0.194701828,0.209583601,0.211832571,0.216726416,0.226361662,0.023296934
147,2020-01-07 03:00:00,0.012254257,0.194700703,0.209593307,0.211842815,0.216737913,0.226375983,0.016755033
148,2020-01-07 04:00:00,0.013760259,0.194699893,0.209600290,0.211850184,0.216746183,0.226386286,0.012254257
149,2020-01-07 05:00:00,0.015785107,0.194699301,0.209605397,0.211855574,0.216752233,0.226393822,0.013760260
150,2020-01-07 06:00:00,0.015102929,0.194698636,0.209611132,0.211861627,0.216759026,0.226402285,0.015785109
151,2020-01-07 07:00:00,0.012364299,0.194697873,0.209617709,0.211868569,0.216766817,0.226411992,0.015102930
152,2020-01-07 08:00:00,0.012194326,0.194697143,0.209624003,0.211875211,0.216774272,0.226421280,0.012364300
153,2020-01-07 09:00:00,0.005008068,0.194696545,0.209629155,0.211880649,0.216780376,0.226428885,0.000000000
154,2020-01-07 10:00:00,0.004703941,0.194696545,0.209629155,0.211880649,0.216780376,0.226428885,0.000000000
155,2020-01-07 11:00:00,0.004356647,0.194696545,0.209629155,0.211880649,0.216780376,0.226428885,0.000000000
156,2020-01-07 12:00:00,0.001653469,0.194696545,0.209629155,0.211880649,0.216780376,0.226428885,0.004356647
157,2020-01-07 13:00:00,0.007963225,0.194696334,0.209630972,0.211882566,0.216782527,0.226431566,0.001653469
158,2020-01-07 14:00:00,0.013510012,0.194696254,0.209631661,0.211883294,0.216783344,0.226432583,0.007963226
159,2020-01-07 15:00:00,0.014772001,0.194695869,0.209634980,0.211886797,0.216787275,0.226437482,0.013510012
160,2020-01-07 16:00:00,0.013195390,0.194695216,0.209640609,0.211892738,0.216793944,0.226445792,0.014772001
161,2020-01-07 17:00:00,0.008756128,0.194703298,0.209570926,0.211819194,0.216711404,0.226342962,0.013195390
162,2020-01-07 18:00:00,0.005047915,0.194711924,0.209496442,0.211740589,0.216623200,0.226233120,0.008756129
163,2020-01-07 19:00:00,0.002465541,0.194719894,0.209427529,0.211667870,0.216541615,0.226131557,0.005047915
164,2020-01-07 20:00:00,0.001192454,0.194724855,0.209384587,0.211622558,0.216490786,0.226068301,0.002465541
165,2020-01-07 21:00:00,0.000289964,0.194726446,0.209370806,0.211608017,0.216474475,0.226048006,0.001192455
166,2020-01-07 22:00:00,0.000344682,0.194729170,0.209347211,0.211583121,0.216446550,0.226013262,0.000289964
167,2020-01-07 23:00:00,0.000233722,0.194731640,0.209325800,0.211560530,0.216421214,0.225981743,0.000344682
168,2020-01-08 00:00:00,0.000213374,0.194733768,0.209307347,0.211541061,0.216399378,0.225954581,0.000233722
169,2020-01-08 01:00:00,0.000229202,0.194735625,0.209291233,0.211524059,0.216380311,0.225930866,0.000213374
170,2020-01-08 02:00:00,0.405474663,0.194737395,0.209275877,0.211507859,0.216362143,0.225908271,0.000229202
171,2020-01-08 03:00:00,0.351957262,0.194738762,0.209264015,0.211495344,0.216348109,0.225890818,0.405474694
172,2020-01-08 04:00:00,0.053403389,0.194720611,0.209421327,0.211661325,0.216534273,0.226122419,0.351957286
173,2020-01-08 05:00:00,0.037606150,0.194704669,0.209559094,0.211806707,0.216697391,0.226325509,0.053403391
174,2020-01-08 06:00:00,0.021032535,0.194702732,0.209575804,0.211824342,0.216717182,0.226350159,0.037606152
175,2020-01-08 07:00:00,0.021222897,0.194700917,0.209591465,0.211840871,0.216735732,0.226373265,0.021032536
176,2020-01-08 08:00:00,0.180904046,0.194699900,0.209600229,0.211850120,0.216746112,0.226386196,0.021222899
177,2020-01-08 09:00:00,0.138699457,0.194698875,0.209609072,0.211859453,0.216756586,0.226399245,0.180904060
178,2020-01-08 10:00:00,0.141384900,0.194690173,0.209684036,0.211938574,0.216845394,0.226509907,0.000000000
179,2020-01-08 11:00:00,0.176737413,0.194690173,0.209684036,0.211938574,0.216845394,0.226509907,0.000000000
180,2020-01-08 12:00:00,0.208262444,0.194690173,0.209684036,0.211938574,0.216845394,0.226509907,0.000000000
181,2020-01-08 13:00:00,0.034002312,0.194690173,0.209684036,0.211938574,0.216845394,0.226509907,0.208262450
182,2020-01-08 14:00:00,0.061145190,0.194680151,0.209770232,0.212029557,0.216947536,0.226637238,0.034002311
183,2020-01-08 15:00:00,0.061384421,0.194678505,0.209784383,0.212044495,0.216964308,0.226658152,0.061145195
184,2020-01-08 16:00:00,0.046490841,0.194675545,0.209809806,0.212071332,0.216994441,0.226695731,0.061384427
185,2020-01-08 17:00:00,0.037646361,0.194672572,0.209835325,0.212098271,0.217024692,0.226733461,0.046490843
186,2020-01-08 18:00:00,0.033296283,0.194675220,0.209812593,0.212074274,0.216997745,0.226699851,0.037646363
187,2020-01-08 19:00:00,0.389742196,0.194678804,0.209781813,0.212041782,0.216961261,0.226654353,0.033296284
188,2020-01-08 20:00:00,0.076447189,0.194681584,0.209757917,0.212016558,0.216932941,0.226619040,0.389742229
189,2020-01-08 21:00:00,0.042780939,0.194666720,0.209885528,0.212151270,0.217084210,0.226807710,0.076447188
190,2020-01-08 22:00:00,0.032422349,0.194668113,0.209873577,0.212138654,0.217070041,0.226790033,0.042780940
191,2020-01-08 23:00:00,0.025675310,0.194670283,0.209854969,0.212119009,0.217047980,0.226762510,0.032422350
192,2020-01-09 00:00:00,0.018935414,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
193,2020-01-09 01:00:00,0.016073687,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
194,2020-01-09 02:00:00,0.011122419,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
195,2020-01-09 03:00:00,0.009390920,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
196,2020-01-09 04:00:00,0.009730514,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
197,2020-01-09 05:00:00,0.009260803,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
198,2020-01-09 06:00:00,0.005792961,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
199,2020-01-09 07:00:00,0.003950102,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
200,2020-01-09 08:00:00,0.004077163,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
201,2020-01-09 09:00:00,0.003315737,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
202,2020-01-09 10:00:00,0.001980934,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
203,2020-01-09 11:00:00,0.002468572,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
204,2020-01-09 12:00:00,0.001781767,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
205,2020-01-09 13:00:00,0.001319881,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.000000000
206,2020-01-09 14:00:00,0.001746666,0.194668710,0.209868459,0.212133250,0.217063973,0.226782462,0.001319881
207,2020-01-09 15:00:00,0.002593024,0.194668646,0.209869009,0.212133830,0.217064624,0.226783275,0.001746666
208,2020-01-09 16:00:00,0.002576784,0.194668561,0.209869736,0.212134598,0.217065487,0.226784351,0.002593025
209,2020-01-09 17:00:00,0.002019675,0.194668435,0.209870816,0.212135738,0.217066767,0.226785948,0.002576784
210,2020-01-09 18:00:00,0.001186342,0.194668310,0.209871889,0.212136871,0.217068040,0.226787535,0.002019675
211,2020-01-09 19:00:00,0.000795397,0.194668212,0.209872730,0.212137759,0.217069037,0.226788779,0.001186342
212,2020-01-09 20:00:00,0.000389945,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
213,2020-01-09 21:00:00,0.000025157,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
214,2020-01-09 22:00:00,0.000005192,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
215,2020-01-09 23:00:00,0.000000000,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
216,2020-01-10 00:00:00,0.000000000,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
217,2020-01-10 01:00:00,0.000011360,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
218,2020-01-10 02:00:00,0.000032475,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
219,2020-01-10 03:00:00,0.000046457,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
220,2020-01-10 04:00:00,0.000055380,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
221,2020-01-10 05:00:00,0.000059113,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
222,2020-01-10 06:00:00,0.000067628,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
223,2020-01-10 07:00:00,0.000057972,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
224,2020-01-10 08:00:00,0.000064349,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
225,2020-01-10 09:00:00,0.000054161,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
226,2020-01-10 10:00:00,0.000054550,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
227,2020-01-10 11:00:00,0.000052231,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000000000
228,2020-01-10 12:00:00,0.000042070,0.194668154,0.209873224,0.212138281,0.217069623,0.226789510,0.000052231
229,2020-01-10 13:00:00,0.000083655,0.194668131,0.209873224,0.212138281,0.217069623,0.226789510,0.000042070
230,2020-01-10 14:00:00,0.000088968,0.194668112,0.209873224,0.212138281,0.217069623,0.226789510,0.000083655
231,2020-01-10 15:00:00,0.000081230,0.194668075,0.209873224,0.212138281,0.217069623,0.226789510,0.000088968
232,2020-01-10 16:00:00,0.000056736,0.194668288,0.209872077,0.212137069,0.217068262,0.226787813,0.000081230
233,2020-01-10 17:00:00,0.000030252,0.194668500,0.209870261,0.212135153,0.217066109,0.226785127,0.000056736
234,2020-01-10 18:00:00,0.000015326,0.194668725,0.209868329,0.212133113,0.217063819,0.226782269,0.000030252
235,2020-01-10 19:00:00,0.000010299,0.194668945,0.209866441,0.212131120,0.217061580,0.226779477,0.000015326
236,2020-01-10 20:00:00,0.000006180,0.194669188,0.209864360,0.212128923,0.217059113,0.226776399,0.004438582
237,2020-01-10 21:00:00,0.000002226,0.194668972,0.209866208,0.212130874,0.217061305,0.226779133,0.004057978
238,2020-01-10 22:00:00,0.000001504,0.194668775,0.209867898,0.212132658,0.217063308,0.226781632,0.003039308
239,2020-01-10 23:00:00,0.000000000,0.194668628,0.209869164,0.212133995,0.217064809,0.226783505,0.014775851
240,2020-01-11 00:00:00,0.000000000,0.194667911,0.209875315,0.212140488,0.217072101,0.226792603,0.000000000
241,2020-01-11 01:00:00,0.000000000,0.194668104,0.209875315,0.212140488,0.217072101,0.226792603,0.004729390
242,2020-01-11 02:00:00,0.000000000,0.194667702,0.209877105,0.212142378,0.217074223,0.226795250,0.004546693
