Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,sm_profile_0.4m,sm_profile_1m,sm_profile_2m,rainmelt
25,2020-01-02 01:00:00,0.000000000,0.194583351,0.210595296,0.212900872,0.217926812,0.227861011,0.000000000
26,2020-01-02 02:00:00,0.000000000,0.194585903,0.210573715,0.212878072,0.217901162,0.227828887,0.000000000
27,2020-01-02 03:00:00,0.000000000,0.194588410,0.210552510,0.212855669,0.217875959,0.227797327,0.000000000
28,2020-01-02 04:00:00,0.000000000,0.194590092,0.210538276,0.212840630,0.217859042,0.227776145,0.000000000
29,2020-01-02 05:00:00,0.000000000,0.194591871,0.210523217,0.212824722,0.217841147,0.227753740,0.000000000
30,2020-01-02 06:00:00,0.000000000,0.194593504,0.210509391,0.212810116,0.217824717,0.227733172,0.000000000
31,2020-01-02 07:00:00,0.000000000,0.194593935,0.210505742,0.212806261,0.217820382,0.227727744,0.000000000
32,2020-01-02 08:00:00,0.000000000,0.194595739,0.210490458,0.212790114,0.217802220,0.227705009,0.000000000
33,2020-01-02 09:00:00,0.000000000,0.194597676,0.210474044,0.212772775,0.217782718,0.227680598,0.000000000
34,2020-01-02 10:00:00,0.000000000,0.194599456,0.210458957,0.212756837,0.217764792,0.227658163,0.000000000
35,2020-01-02 11:00:00,0.000000000,0.194599456,0.210458957,0.212756837,0.217764792,0.227658163,0.000000000
36,2020-01-02 12:00:00,0.000000000,0.194599456,0.210458957,0.212756837,0.217764792,0.227658163,0.000000000
37,2020-01-02 13:00:00,0.000000000,0.194599456,0.210458957,0.212756837,0.217764792,0.227658163,0.000000000
38,2020-01-02 14:00:00,0.000000000,0.194599456,0.210458957,0.212756837,0.217764792,0.227658163,0.000000000
39,2020-01-02 15:00:00,0.000000000,0.194606474,0.210399438,0.212693965,0.217694087,0.227569688,0.000000000
40,2020-01-02 16:00:00,0.000000000,0.194616005,0.210318484,0.212608456,0.217597942,0.227449424,0.000000000
41,2020-01-02 17:00:00,0.000000000,0.194627557,0.210220191,0.212504644,0.217481242,0.227303519,0.000000000
42,2020-01-02 18:00:00,0.000000000,0.194640663,0.210108444,0.212386635,0.217348617,0.227137800,0.000000000
43,2020-01-02 19:00:00,0.000000000,0.194654603,0.209989311,0.212260842,0.217207284,0.226961308,0.000000000
44,2020-01-02 20:00:00,0.000000000,0.194666706,0.209885648,0.212151397,0.217084352,0.226807887,0.000000000
45,2020-01-02 21:00:00,0.000000000,0.194671407,0.209845323,0.212108826,0.217036545,0.226748246,0.000000000
46,2020-01-02 22:00:00,0.000000000,0.194675769,0.209807877,0.212069296,0.216992155,0.226692880,0.000000000
47,2020-01-02 23:00:00,0.000000000,0.194678880,0.209781153,0.212041086,0.216960480,0.226653379,0.000000000
48,2020-01-03 00:00:00,0.000000000,0.194681542,0.209758277,0.212016938,0.216933367,0.226619572,0.000000000
49,2020-01-03 01:00:00,0.000000000,0.194683052,0.209745296,0.212003235,0.216917983,0.226600391,0.000000000
50,2020-01-03 02:00:00,0.000000000,0.194684480,0.209733019,0.211990276,0.216903434,0.226582254,0.000000000
51,2020-01-03 03:00:00,0.000000000,0.194684679,0.209731311,0.211988473,0.216901410,0.226579730,0.000000000
52,2020-01-03 04:00:00,0.000000000,0.194685008,0.209728476,0.211985481,0.216898051,0.226575542,0.000000000
53,2020-01-03 05:00:00,0.000000000,0.194685954,0.209720346,0.211976899,0.216888417,0.226563533,0.000000000
54,2020-01-03 06:00:00,0.000000000,0.194687302,0.209708745,0.211964654,0.216874671,0.226546398,0.000000000
55,2020-01-03 07:00:00,0.000000000,0.194687746,0.209704928,0.211960625,0.216870148,0.226540760,0.000000000
56,2020-01-03 08:00:00,0.000000000,0.194688386,0.209699414,0.211954805,0.216863614,0.226532616,0.000000000
57,2020-01-03 09:00:00,0.000000000,0.194689680,0.209688283,0.211943057,0.216850426,0.226516179,0.000000000
58,2020-01-03 10:00:00,0.000000000,0.194691324,0.209674129,0.211928117,0.216833655,0.226495277,0.000000000
59,2020-01-03 11:00:00,0.000000000,0.194692164,0.209666896,0.211920483,0.216825086,0.226484598,0.000000000
60,2020-01-03 12:00:00,0.000000000,0.194693695,0.209653711,0.211906566,0.216809466,0.226465132,0.000000000
61,2020-01-03 13:00:00,0.000000000,0.194696186,0.209632247,0.211883913,0.216784039,0.226433449,0.000000000
62,2020-01-03 14:00:00,0.000000000,0.194699444,0.209604163,0.211854272,0.216750772,0.226392002,0.000000000
63,2020-01-03 15:00:00,0.000000000,0.194703273,0.209571139,0.211819419,0.216711657,0.226343278,0.000000000
64,2020-01-03 16:00:00,0.000000000,0.194707377,0.209535716,0.211782035,0.216669706,0.226291028,0.000000000
65,2020-01-03 17:00:00,0.000000000,0.194711814,0.209497399,0.211741599,0.216624334,0.226234531,0.000000000
66,2020-01-03 18:00:00,0.000000000,0.194715556,0.209465056,0.211707469,0.216586040,0.226186856,0.000000000
67,2020-01-03 19:00:00,0.000000000,0.194720939,0.209418491,0.211658333,0.216530916,0.226118242,0.000000000
68,2020-01-03 20:00:00,0.000000000,0.194728120,0.209356309,0.211592720,0.216457317,0.226026658,0.000000000
69,2020-01-03 21:00:00,0.000000000,0.194730816,0.209332942,0.211568066,0.216429665,0.225992256,0.000000000
70,2020-01-03 22:00:00,0.000000000,0.194733384,0.209310678,0.211544576,0.216403320,0.225959484,0.000000000
71,2020-01-03 23:00:00,0.000000000,0.194735671,0.209290835,0.211523639,0.216379840,0.225930281,0.000000000
72,2020-01-04 00:00:00,0.000000000,0.194737762,0.209272690,0.211504496,0.216358373,0.225903582,0.000000000
73,2020-01-04 01:00:00,0.000000000,0.194739514,0.209257486,0.211488455,0.216340384,0.225881212,0.000000000
74,2020-01-04 02:00:00,0.000000000,0.194741033,0.209244293,0.211474537,0.216324777,0.225861805,0.076456569
75,2020-01-04 03:00:00,0.000000000,0.194738478,0.209266480,0.211497944,0.216351024,0.225894444,0.000000000
76,2020-01-04 04:00:00,0.000000000,0.194739439,0.209258140,0.211489145,0.216341158,0.225882174,0.000000000
77,2020-01-04 05:00:00,0.000000000,0.194740456,0.209249304,0.211479823,0.216330705,0.225869176,0.000000000
78,2020-01-04 06:00:00,0.000000000,0.194741507,0.209240180,0.211470198,0.216319911,0.225855755,0.190836364
79,2020-01-04 07:00:00,0.000000000,0.194733327,0.209311170,0.211545094,0.216403901,0.225960207,0.098843519
80,2020-01-04 08:00:00,0.000000000,0.194729379,0.209345401,0.211581211,0.216444409,0.226010598,0.000000000
81,2020-01-04 09:00:00,0.000000000,0.194730258,0.209337781,0.211573171,0.216435391,0.225999379,0.000000000
82,2020-01-04 10:00:00,0.000000000,0.194731030,0.209331088,0.211566109,0.216427471,0.225989526,0.495514081
83,2020-01-04 11:00:00,0.000000000,0.194708418,0.209526734,0.211772556,0.216659069,0.226277783,0.000000000
84,2020-01-04 12:00:00,0.000000000,0.194709250,0.209519543,0.211764968,0.216650555,0.226267180,0.000000000
85,2020-01-04 13:00:00,0.000000000,0.194710796,0.209506187,0.211750873,0.216634740,0.226247487,0.000000000
86,2020-01-04 14:00:00,0.000000000,0.194712746,0.209489342,0.211733097,0.216614794,0.226222653,0.077966868
87,2020-01-04 15:00:00,0.000000000,0.194711987,0.209495899,0.211740016,0.216622558,0.226232319,0.764019529
88,2020-01-04 16:00:00,0.000000000,0.194679206,0.209778354,0.212038131,0.216957162,0.226649241,0.080291696
89,2020-01-04 17:00:00,0.000000000,0.194679293,0.209778354,0.212038131,0.216957162,0.226649241,0.075010321
90,2020-01-04 18:00:00,0.000000000,0.194680457,0.209767608,0.212026787,0.216944426,0.226633360,0.067749441
91,2020-01-04 19:00:00,0.000000000,0.194682093,0.209753542,0.212011940,0.216927756,0.226612576,0.000000000
92,2020-01-04 20:00:00,0.000000000,0.194689885,0.209686517,0.211941192,0.216848333,0.226513570,0.000000000
93,2020-01-04 21:00:00,0.000000000,0.194691786,0.209670151,0.211923918,0.216828942,0.226489404,0.000000000
94,2020-01-04 22:00:00,0.000000000,0.194693216,0.209657836,0.211910920,0.216814353,0.226471222,0.000000000
95,2020-01-04 23:00:00,0.000000000,0.194694426,0.209647410,0.211899916,0.216802001,0.226455830,0.000000000
96,2020-01-05 00:00:00,0.000000000,0.194695652,0.209636852,0.211888773,0.216789493,0.226440245,0.000000000
97,2020-01-05 01:00:00,0.000000000,0.194696910,0.209626008,0.211877327,0.216776647,0.226424240,0.000000000
98,2020-01-05 02:00:00,0.000000000,0.194698316,0.209613890,0.211864538,0.216762293,0.226406355,0.000000000
99,2020-01-05 03:00:00,0.000000000,0.194699612,0.209602717,0.211852746,0.216749059,0.226389868,0.689621544
100,2020-01-05 04:00:00,0.000000000,0.194668730,0.209868287,0.212133068,0.217063769,0.226782207,0.096026118
101,2020-01-05 05:00:00,0.000000000,0.194666036,0.209891389,0.212157457,0.217091159,0.226816380,0.095181846
102,2020-01-05 06:00:00,0.000000000,0.194663435,0.209913681,0.212180992,0.217117592,0.226849363,0.195007620
103,2020-01-05 07:00:00,0.000000000,0.194656096,0.209976534,0.212247351,0.217192129,0.226942390,0.095245904
104,2020-01-05 08:00:00,0.000000000,0.194653766,0.209996471,0.212268402,0.217215777,0.226971911,0.000000000
105,2020-01-05 09:00:00,0.000000000,0.194655541,0.209981280,0.212252362,0.217197759,0.226949417,0.000000000
106,2020-01-05 10:00:00,0.000000000,0.194657825,0.209961732,0.212231724,0.217174575,0.226920478,0.000000000
107,2020-01-05 11:00:00,0.000000000,0.194660098,0.209942267,0.212211172,0.217151490,0.226891666,0.000000000
108,2020-01-05 12:00:00,0.000000000,0.194662610,0.209920748,0.212188454,0.217125972,0.226859821,0.000000000
109,2020-01-05 13:00:00,0.000000000,0.194666526,0.209887191,0.212153025,0.217086182,0.226810170,0.000000000
110,2020-01-05 14:00:00,0.000000000,0.194671606,0.209843612,0.212107019,0.217034516,0.226745715,0.000000000
111,2020-01-05 15:00:00,0.000000000,0.194677618,0.209791996,0.212052532,0.216973332,0.226669405,0.000000000
112,2020-01-05 16:00:00,0.000000000,0.194684476,0.209733054,0.211990313,0.216903476,0.226582306,0.000000000
113,2020-01-05 17:00:00,0.000000000,0.194691810,0.209669942,0.211923698,0.216828695,0.226489095,0.000000000
114,2020-01-05 18:00:00,0.000000000,0.194699867,0.209600519,0.211850426,0.216746455,0.226386624,0.000000000
115,2020-01-05 19:00:00,0.000000000,0.194708284,0.209527888,0.211773774,0.216660436,0.226279485,0.000000000
116,2020-01-05 20:00:00,0.000000000,0.194717363,0.209449429,0.211690979,0.216567540,0.226163826,0.000000000
117,2020-01-05 21:00:00,0.000000000,0.194721783,0.209411188,0.211650626,0.216522271,0.226107483,0.000000000
118,2020-01-05 22:00:00,0.000000000,0.194725840,0.209376061,0.211613561,0.216480694,0.226055744,0.000000000
119,2020-01-05 23:00:00,0.000000000,0.194729904,0.209340849,0.211576408,0.216439022,0.226003896,0.000000000
120,2020-01-06 00:00:00,0.000000000,0.194733441,0.209310184,0.211544054,0.216402735,0.225958757,0.000000000
121,2020-01-06 01:00:00,0.000000000,0.194736654,0.209282312,0.211514647,0.216369756,0.225917738,0.000000000
122,2020-01-06 02:00:00,0.000000000,0.194739468,0.209257880,0.211488871,0.216340851,0.225881792,0.000000000
123,2020-01-06 03:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
124,2020-01-06 04:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
125,2020-01-06 05:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
126,2020-01-06 06:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
127,2020-01-06 07:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
128,2020-01-06 08:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
129,2020-01-06 09:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
130,2020-01-06 10:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
131,2020-01-06 11:00:00,0.000000000,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
132,2020-01-06 12:00:00,0.056784421,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.000000000
133,2020-01-06 13:00:00,0.002058119,0.194741776,0.209237842,0.211467731,0.216317145,0.225852316,0.056784427
134,2020-01-06 14:00:00,0.003279266,0.194739051,0.209261508,0.211492698,0.216345142,0.225887129,0.002058119
135,2020-01-06 15:00:00,0.235332221,0.194738952,0.209262367,0.211493605,0.216346159,0.225888393,0.003279266
136,2020-01-06 16:00:00,0.256583899,0.194738794,0.209263736,0.211495049,0.216347778,0.225890407,0.235332240
137,2020-01-06 17:00:00,0.278722316,0.194727554,0.209361214,0.211597896,0.216463122,0.226033880,0.256583900
138,2020-01-06 18:00:00,0.056499816,0.194715287,0.209467376,0.211709917,0.216588787,0.226190275,0.278722351
139,2020-01-06 19:00:00,0.072204694,0.194704443,0.209561040,0.211808761,0.216699696,0.226328379,0.056499816
140,2020-01-06 20:00:00,0.061623529,0.194706634,0.209542132,0.211788806,0.216677304,0.226300491,0.072204700
141,2020-01-06 21:00:00,0.013046520,0.194704261,0.209562616,0.211810424,0.216701562,0.226330704,0.061623532
142,2020-01-06 22:00:00,0.016197447,0.194702863,0.209574674,0.211823150,0.216715844,0.226348492,0.013046521
143,2020-01-06 23:00:00,0.010837541,0.194703625,0.209568099,0.211816210,0.216708056,0.226338792,0.016197448
144,2020-01-07 00:00:00,0.011656551,0.194704397,0.209561440,0.211809183,0.216700170,0.226328969,0.010837542
145,2020-01-07 01:00:00,0.010894611,0.194705548,0.209551510,0.211798703,0.216688409,0.226314322,0.011656551
146,2020-01-07 02:00:00,0.006975573,0.194706849,0.209540275,0.211786847,0.216675105,0.226297753,0.010894612
147,2020-01-07 03:00:00,0.004645140,0.194708022,0.209530151,0.211776162,0.216663116,0.226282822,0.006975574
148,2020-01-07 04:00:00,0.006159247,0.194707685,0.209533059,0.211779232,0.216666560,0.226287111,0.004645140
149,2020-01-07 05:00:00,0.006830548,0.194707461,0.209534996,0.211781276,0.216668854,0.226289967,0.006159248
150,2020-01-07 06:00:00,0.006611935,0.194707163,0.209537564,0.211783986,0.216671895,0.226293755,0.006830548
151,2020-01-07 07:00:00,0.005320526,0.194706833,0.209540412,0.211786992,0.216675268,0.226297955,0.006611936
152,2020-01-07 08:00:00,0.005626839,0.194706514,0.209543169,0.211789901,0.216678533,0.226302021,0.005320526
153,2020-01-07 09:00:00,0.003536510,0.194706257,0.209545388,0.211792242,0.216681160,0.226305293,0.000000000
154,2020-01-07 10:00:00,0.003987693,0.194706257,0.209545388,0.211792242,0.216681160,0.226305293,0.000000000
155,2020-01-07 11:00:00,0.003841839,0.194706257,0.209545388,0.211792242,0.216681160,0.226305293,0.000000000
156,2020-01-07 12:00:00,0.002062605,0.194706257,0.209545388,0.211792242,0.216681160,0.226305293,0.003841839
157,2020-01-07 13:00:00,0.007322449,0.194706071,0.209546990,0.211793933,0.216683057,0.226307656,0.002062605
158,2020-01-07 14:00:00,0.015704326,0.194705972,0.209547850,0.211794841,0.216684076,0.226308925,0.007322450
159,2020-01-07 15:00:00,0.017903760,0.194705618,0.209550903,0.211798063,0.216687691,0.226313427,0.015704326
160,2020-01-07 16:00:00,0.016613310,0.194712245,0.209493672,0.211737666,0.216619921,0.226229036,0.017903760
161,2020-01-07 17:00:00,0.011113846,0.194722404,0.209405812,0.211644954,0.216515908,0.226099564,0.016613311
162,2020-01-07 18:00:00,0.006317080,0.194733615,0.209308669,0.211542455,0.216400942,0.225956527,0.011113846
163,2020-01-07 19:00:00,0.002882609,0.194745539,0.209205147,0.211433239,0.216278470,0.225804232,0.006317080
164,2020-01-07 20:00:00,0.001238162,0.194755103,0.209121968,0.211345492,0.216180096,0.225681963,0.002882609
165,2020-01-07 21:00:00,0.000193605,0.194757466,0.209101391,0.211323786,0.216155765,0.225651730,0.001238162
166,2020-01-07 22:00:00,0.000205416,0.194760922,0.209071280,0.211292025,0.216120164,0.225607500,0.000193605
167,2020-01-07 23:00:00,0.000128660,0.194763817,0.209046049,0.211265412,0.216090335,0.225570446,0.000205416
168,2020-01-08 00:00:00,0.000134860,0.194766251,0.209024828,0.211243027,0.216065247,0.225539286,0.000128660
169,2020-01-08 01:00:00,0.000136556,0.194768383,0.209006227,0.211223409,0.216043261,0.225511980,0.000134860
170,2020-01-08 02:00:00,0.522272229,0.194770313,0.208989382,0.211205642,0.216023350,0.225487254,0.000136556
171,2020-01-08 03:00:00,0.494836032,0.194771708,0.208977205,0.211192798,0.216008957,0.225469383,0.522272273
172,2020-01-08 04:00:00,0.135037273,0.194748208,0.209181949,0.211408766,0.216251032,0.225770124,0.494836070
173,2020-01-08 05:00:00,0.052278426,0.194725732,0.209376991,0.211614542,0.216481795,0.226057113,0.135037287
174,2020-01-08 06:00:00,0.038106401,0.194719935,0.209427177,0.211667498,0.216541198,0.226131039,0.052278428
175,2020-01-08 07:00:00,0.035612881,0.194717882,0.209444940,0.211686242,0.216562226,0.226157211,0.038106401
176,2020-01-08 08:00:00,0.149538994,0.194716689,0.209455258,0.211697130,0.216574441,0.226172417,0.035612882
177,2020-01-08 09:00:00,0.149234712,0.194715596,0.209464705,0.211707099,0.216585625,0.226186339,0.149539005
178,2020-01-08 10:00:00,0.034552258,0.194708413,0.209526775,0.211772600,0.216659118,0.226277844,0.149234724
179,2020-01-08 11:00:00,0.093099490,0.194701237,0.209588703,0.211837956,0.216732460,0.226369190,0.000000000
180,2020-01-08 12:00:00,0.076377384,0.194701237,0.209588703,0.211837956,0.216732460,0.226369190,0.066877038
181,2020-01-08 13:00:00,0.032616846,0.194698010,0.209616526,0.211867320,0.216765415,0.226410245,0.076377388
182,2020-01-08 14:00:00,0.062223870,0.194694324,0.209648287,0.211900842,0.216803040,0.226457125,0.032616850
183,2020-01-08 15:00:00,0.067763641,0.194692747,0.209661869,0.211915177,0.216819130,0.226477176,0.062223871
184,2020-01-08 16:00:00,0.054824203,0.194689741,0.209687752,0.211942496,0.216849796,0.226515394,0.067763644
185,2020-01-08 17:00:00,0.046854034,0.194691145,0.209675668,0.211929742,0.216835480,0.226497551,0.054824203
186,2020-01-08 18:00:00,0.040258650,0.194695147,0.209641202,0.211893364,0.216794647,0.226446667,0.046854034
187,2020-01-08 19:00:00,0.431159705,0.194700669,0.209593602,0.211843126,0.216738262,0.226376418,0.040258654
188,2020-01-08 20:00:00,0.101682514,0.194706320,0.209544840,0.211791664,0.216680511,0.226304485,0.431159748
189,2020-01-08 21:00:00,0.037596550,0.194690018,0.209685369,0.211939980,0.216846972,0.226511874,0.101682515
190,2020-01-08 22:00:00,0.029418362,0.194690722,0.209679310,0.211933585,0.216839794,0.226502928,0.037596550
191,2020-01-08 23:00:00,0.022298569,0.194693765,0.209653106,0.211905928,0.216808749,0.226464239,0.029418362
192,2020-01-09 00:00:00,0.017015221,0.194696515,0.209629416,0.211880925,0.216780685,0.226429270,0.022298569
193,2020-01-09 01:00:00,0.015525860,0.194699884,0.209600371,0.211850270,0.216746280,0.226386406,0.017015221
194,2020-01-09 02:00:00,0.010248433,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
195,2020-01-09 03:00:00,0.008093995,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
196,2020-01-09 04:00:00,0.008513476,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
197,2020-01-09 05:00:00,0.007605799,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
198,2020-01-09 06:00:00,0.004813594,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
199,2020-01-09 07:00:00,0.003528395,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
200,2020-01-09 08:00:00,0.003209267,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
201,2020-01-09 09:00:00,0.002446263,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
202,2020-01-09 10:00:00,0.001145157,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
203,2020-01-09 11:00:00,0.002295699,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
204,2020-01-09 12:00:00,0.001587678,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
205,2020-01-09 13:00:00,0.001654729,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.000000000
206,2020-01-09 14:00:00,0.002612017,0.194699062,0.209607462,0.211857753,0.216754678,0.226396869,0.001654729
207,2020-01-09 15:00:00,0.004133028,0.194698982,0.209608151,0.211858481,0.216755496,0.226397887,0.002612017
208,2020-01-09 16:00:00,0.004015231,0.194698855,0.209609240,0.211859631,0.216756785,0.226399494,0.004133028
209,2020-01-09 17:00:00,0.003105080,0.194698655,0.209610963,0.211861449,0.216758826,0.226402036,0.004015231
210,2020-01-09 18:00:00,0.001782063,0.194698461,0.209612637,0.211863216,0.216760809,0.226404507,0.003105081
211,2020-01-09 19:00:00,0.001139207,0.194698311,0.209613932,0.211864582,0.216762342,0.226406417,0.001782063
212,2020-01-09 20:00:00,0.000550815,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
213,2020-01-09 21:00:00,0.000013159,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
214,2020-01-09 22:00:00,0.000003923,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
215,2020-01-09 23:00:00,0.000002723,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
216,2020-01-10 00:00:00,0.000002685,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
217,2020-01-10 01:00:00,0.000005956,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
218,2020-01-10 02:00:00,0.000017683,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
219,2020-01-10 03:00:00,0.000020102,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
220,2020-01-10 04:00:00,0.000011258,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
221,2020-01-10 05:00:00,0.000011147,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
222,2020-01-10 06:00:00,0.000012637,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
223,2020-01-10 07:00:00,0.000002454,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
224,2020-01-10 08:00:00,0.000021112,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
225,2020-01-10 09:00:00,0.000015883,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
226,2020-01-10 10:00:00,0.000023152,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
227,2020-01-10 11:00:00,0.000034538,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000000000
228,2020-01-10 12:00:00,0.000024737,0.194698225,0.209614675,0.211865366,0.216763222,0.226407513,0.000034538
229,2020-01-10 13:00:00,0.000141368,0.194698209,0.209614675,0.211865366,0.216763222,0.226407513,0.000024737
230,2020-01-10 14:00:00,0.000204269,0.194698198,0.209614675,0.211865366,0.216763222,0.226407513,0.000141368
231,2020-01-10 15:00:00,0.000207536,0.194698135,0.209614675,0.211865366,0.216763222,0.226407513,0.000204269
232,2020-01-10 16:00:00,0.000146817,0.194700549,0.209594634,0.211844215,0.216739485,0.226377941,0.000207536
233,2020-01-10 17:00:00,0.000078156,0.194705085,0.209555501,0.211802915,0.216693136,0.226320209,0.000146817
234,2020-01-10 18:00:00,0.000037704,0.194709127,0.209520606,0.211766089,0.216651813,0.226268747,0.000078156
235,2020-01-10 19:00:00,0.000023369,0.194714209,0.209476700,0.211719756,0.216599826,0.226204018,0.000037704
236,2020-01-10 20:00:00,0.000013245,0.194721041,0.209417604,0.211657396,0.216529866,0.226116934,0.000023369
237,2020-01-10 21:00:00,0.000002752,0.194722762,0.209402711,0.211641681,0.216512237,0.226094995,0.000013245
238,2020-01-10 22:00:00,0.000002037,0.194723996,0.209392031,0.211630413,0.216499597,0.226079265,0.000002752
239,2020-01-10 23:00:00,0.000001348,0.194725305,0.209380692,0.211618448,0.216486175,0.226062564,0.000002037
240,2020-01-11 00:00:00,0.000000000,0.194726036,0.209374363,0.211611770,0.216478685,0.226053244,0.000001348
241,2020-01-11 01:00:00,0.000000000,0.194726993,0.209366070,0.211603020,0.216468870,0.226041032,0.000000000
242,2020-01-11 02:00:00,0.000000000,0.194727088,0.209365252,0.211602156,0.216467902,0.226039826,0.000000000
