Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,sm_profile_0.4m,sm_profile_1m,sm_profile_2m,rainmelt
485,2020-01-21 05:00:00,0.000123473,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
486,2020-01-21 06:00:00,0.000064988,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
487,2020-01-21 07:00:00,0.000089516,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
488,2020-01-21 08:00:00,0.000082435,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
489,2020-01-21 09:00:00,0.000081091,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
490,2020-01-21 10:00:00,0.000133366,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
491,2020-01-21 11:00:00,0.000039290,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
492,2020-01-21 12:00:00,0.000053804,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
493,2020-01-21 13:00:00,0.000181818,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
494,2020-01-21 14:00:00,0.000308537,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
495,2020-01-21 15:00:00,0.000451366,0.194640781,0.210104517,0.212382488,0.217343957,0.227131979,0.000308537
496,2020-01-21 16:00:00,0.000596921,0.194640643,0.210104517,0.212382488,0.217343957,0.227131979,0.000451366
497,2020-01-21 17:00:00,0.000591473,0.194640442,0.210104517,0.212382488,0.217343957,0.227131979,0.000596921
498,2020-01-21 18:00:00,0.000324993,0.194640175,0.210104517,0.212382488,0.217343957,0.227131979,0.000591473
499,2020-01-21 19:00:00,0.000234144,0.194639910,0.210104517,0.212382488,0.217343957,0.227131979,0.000324993
500,2020-01-21 20:00:00,0.000125486,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
501,2020-01-21 21:00:00,0.000010449,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
502,2020-01-21 22:00:00,0.000001845,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
503,2020-01-21 23:00:00,0.000004336,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
504,2020-01-22 00:00:00,0.000002637,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
505,2020-01-22 01:00:00,0.000003432,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
506,2020-01-22 02:00:00,0.000002313,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
507,2020-01-22 03:00:00,0.000002616,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
508,2020-01-22 04:00:00,0.000002454,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
509,2020-01-22 05:00:00,0.000001618,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
510,2020-01-22 06:00:00,0.000001412,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
511,2020-01-22 07:00:00,0.000001577,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
512,2020-01-22 08:00:00,0.000000000,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
513,2020-01-22 09:00:00,0.000000000,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
514,2020-01-22 10:00:00,0.000001436,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
515,2020-01-22 11:00:00,0.000001149,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
516,2020-01-22 12:00:00,0.000001778,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
517,2020-01-22 13:00:00,0.000001312,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
518,2020-01-22 14:00:00,0.000001400,0.194639765,0.210104517,0.212382488,0.217343957,0.227131979,0.000001312
519,2020-01-22 15:00:00,0.000007929,0.194639764,0.210104517,0.212382488,0.217343957,0.227131979,0.000001400
520,2020-01-22 16:00:00,0.000010185,0.194639764,0.210104517,0.212382488,0.217343957,0.227131979,0.000007929
521,2020-01-22 17:00:00,0.000008323,0.194639760,0.210104517,0.212382488,0.217343957,0.227131979,0.000010185
522,2020-01-22 18:00:00,0.000005365,0.194639756,0.210104517,0.212382488,0.217343957,0.227131979,0.000008323
523,2020-01-22 19:00:00,0.000002737,0.194639752,0.210104517,0.212382488,0.217343957,0.227131979,0.000005365
524,2020-01-22 20:00:00,0.000001334,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
525,2020-01-22 21:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
526,2020-01-22 22:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
527,2020-01-22 23:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
528,2020-01-23 00:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
529,2020-01-23 01:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
530,2020-01-23 02:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
531,2020-01-23 03:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
532,2020-01-23 04:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
533,2020-01-23 05:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
534,2020-01-23 06:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
535,2020-01-23 07:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
536,2020-01-23 08:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
537,2020-01-23 09:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
538,2020-01-23 10:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
539,2020-01-23 11:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
540,2020-01-23 12:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
541,2020-01-23 13:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
542,2020-01-23 14:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
543,2020-01-23 15:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
544,2020-01-23 16:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
545,2020-01-23 17:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
546,2020-01-23 18:00:00,0.000000000,0.194639749,0.210104517,0.212382488,0.217343957,0.227131979,0.000000000
547,2020-01-23 19:00:00,0.000000000,0.194642661,0.210091384,0.212368620,0.217328374,0.227112514,0.000000000
548,2020-01-23 20:00:00,0.000000000,0.194646004,0.210062833,0.212338473,0.217294500,0.227070207,0.000000000
549,2020-01-23 21:00:00,0.000000000,0.194646175,0.210061367,0.212336925,0.217292761,0.227068035,0.000000000
550,2020-01-23 22:00:00,0.000000000,0.194646422,0.210059260,0.212334699,0.217290260,0.227064912,0.000000000
551,2020-01-23 23:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
552,2020-01-24 00:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
553,2020-01-24 01:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
554,2020-01-24 02:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
555,2020-01-24 03:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
556,2020-01-24 04:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
557,2020-01-24 05:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
558,2020-01-24 06:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
559,2020-01-24 07:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
560,2020-01-24 08:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
561,2020-01-24 09:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
562,2020-01-24 10:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
563,2020-01-24 11:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
564,2020-01-24 12:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
565,2020-01-24 13:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
566,2020-01-24 14:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
567,2020-01-24 15:00:00,0.000000000,0.194646536,0.210058282,0.212333667,0.217289100,0.227063464,0.000000000
568,2020-01-24 16:00:00,0.000000000,0.194649315,0.210034535,0.212308592,0.217260929,0.227028284,0.000000000
569,2020-01-24 17:00:00,0.000000000,0.194655955,0.209977738,0.212248623,0.217193558,0.226944174,0.000000000
570,2020-01-24 18:00:00,0.000000000,0.194666659,0.209886050,0.212151821,0.217084829,0.226808482,0.000000000
571,2020-01-24 19:00:00,0.000000000,0.194681798,0.209756081,0.212014620,0.216930765,0.226616327,0.000000000
572,2020-01-24 20:00:00,0.000000000,0.194695333,0.209639601,0.211891674,0.216792749,0.226444303,0.000000000
573,2020-01-24 21:00:00,0.000000000,0.194697348,0.209622230,0.211873340,0.216772172,0.226418664,0.000000000
574,2020-01-24 22:00:00,0.000000000,0.194700752,0.209592889,0.211842374,0.216737418,0.226375366,0.000000000
575,2020-01-24 23:00:00,0.000000000,0.194704720,0.209558657,0.211806246,0.216696874,0.226324864,0.000000000
576,2020-01-25 00:00:00,0.000000000,0.194707118,0.209537954,0.211784397,0.216672356,0.226294329,0.000000000
577,2020-01-25 01:00:00,0.000000000,0.194708308,0.209527682,0.211773557,0.216660193,0.226279182,0.000000000
578,2020-01-25 02:00:00,0.000000000,0.194708865,0.209522871,0.211768479,0.216654495,0.226272087,0.000000000
579,2020-01-25 03:00:00,0.000000000,0.194709437,0.209517930,0.211763266,0.216648645,0.226264801,0.000000000
580,2020-01-25 04:00:00,0.000000000,0.194709488,0.209517485,0.211762796,0.216648118,0.226264146,0.000000000
581,2020-01-25 05:00:00,0.000000000,0.194709562,0.209516849,0.211762124,0.216647364,0.226263207,0.000000000
582,2020-01-25 06:00:00,0.000000000,0.194709727,0.209515424,0.211760621,0.216645677,0.226261106,0.000000000
583,2020-01-25 07:00:00,0.000000000,0.194710047,0.209512657,0.211757701,0.216642401,0.226257027,0.000349946
584,2020-01-25 08:00:00,0.000000000,0.194709890,0.209512657,0.211757701,0.216642401,0.226257027,0.000000000
585,2020-01-25 09:00:00,0.000000000,0.194710240,0.209510992,0.211755943,0.216640429,0.226254571,0.000000000
586,2020-01-25 10:00:00,0.000000000,0.194710429,0.209509359,0.211754221,0.216638496,0.226252164,0.002843454
587,2020-01-25 11:00:00,0.000000000,0.194710292,0.209510545,0.211755472,0.216639900,0.226253912,0.000000000
588,2020-01-25 12:00:00,0.000000000,0.194710419,0.209509444,0.211754310,0.216638596,0.226252289,0.000000000
589,2020-01-25 13:00:00,0.000000000,0.194711955,0.209496174,0.211740307,0.216622884,0.226232725,0.000000000
590,2020-01-25 14:00:00,0.000000000,0.194714753,0.209471999,0.211714796,0.216594261,0.226197089,0.000000000
591,2020-01-25 15:00:00,0.000000000,0.194719040,0.209434920,0.211675668,0.216550363,0.226142446,0.000000000
592,2020-01-25 16:00:00,0.000000000,0.194724671,0.209386180,0.211624239,0.216492671,0.226070647,0.000000000
593,2020-01-25 17:00:00,0.000000000,0.194731363,0.209328199,0.211563061,0.216424052,0.225985273,0.000000000
594,2020-01-25 18:00:00,0.000000000,0.194737203,0.209277541,0.211509614,0.216364111,0.225910719,0.000000000
595,2020-01-25 19:00:00,0.000000000,0.194743507,0.209222809,0.211451871,0.216299362,0.225830205,0.681124328
596,2020-01-25 20:00:00,0.000000000,0.194719108,0.209434334,0.211675050,0.216549670,0.226141583,0.000000000
597,2020-01-25 21:00:00,0.000000000,0.194720499,0.209422294,0.211662345,0.216535417,0.226123843,1.469021743
598,2020-01-25 22:00:00,0.000000000,0.194653381,0.209999760,0.212271875,0.217219678,0.226976781,3.274974097
599,2020-01-25 23:00:00,0.000000000,0.194508549,0.211223695,0.213565018,0.218674597,0.228799199,10.378385741
600,2020-01-26 00:00:00,0.000000000,0.194116586,0.214393387,0.216922067,0.222472793,0.233616081,9.993932235
601,2020-01-26 01:00:00,0.000000000,0.193718409,0.217419037,0.220137945,0.226141369,0.238355659,1.494556057
602,2020-01-26 02:00:00,0.000000000,0.193640407,0.217990670,0.220746813,0.226839413,0.239267795,0.110267776
603,2020-01-26 03:00:00,0.000000000,0.193634349,0.218034792,0.220793826,0.226893359,0.239338429,0.011800934
604,2020-01-26 04:00:00,0.000000000,0.193633698,0.218039529,0.220798874,0.226899152,0.239346015,0.012568039
605,2020-01-26 05:00:00,0.000000000,0.193633005,0.218044574,0.220804250,0.226905322,0.239354094,0.016551794
606,2020-01-26 06:00:00,0.000000000,0.193632092,0.218051218,0.220811329,0.226913445,0.239364733,0.010104466
607,2020-01-26 07:00:00,0.000000000,0.193631534,0.218055274,0.220815652,0.226918406,0.239371230,0.006753466
608,2020-01-26 08:00:00,0.000000000,0.193631162,0.218057986,0.220818541,0.226921722,0.239375572,0.003027741
609,2020-01-26 09:00:00,0.000000000,0.193630995,0.218059201,0.220819836,0.226923208,0.239377520,0.000000000
610,2020-01-26 10:00:00,0.000000000,0.193631080,0.218058578,0.220819173,0.226922446,0.239376522,0.000000000
611,2020-01-26 11:00:00,0.000000000,0.193631488,0.218055611,0.220816011,0.226918818,0.239371770,0.000000000
612,2020-01-26 12:00:00,0.000000000,0.193632336,0.218049439,0.220809434,0.226911270,0.239361884,0.000000000
613,2020-01-26 13:00:00,0.000000000,0.193634827,0.218031305,0.220790111,0.226889097,0.239332847,0.000000000
614,2020-01-26 14:00:00,0.000000000,0.193639180,0.217999606,0.220756335,0.226850339,0.239282099,0.000000000
615,2020-01-26 15:00:00,0.000000000,0.193646211,0.217948364,0.220701737,0.226787696,0.239200100,0.000000000
616,2020-01-26 16:00:00,0.000000000,0.193655658,0.217879422,0.220628286,0.226703438,0.239089849,0.000000000
617,2020-01-26 17:00:00,0.000000000,0.193667468,0.217793105,0.220536332,0.226597977,0.238951926,0.000000000
618,2020-01-26 18:00:00,0.000000000,0.193679753,0.217703153,0.220440516,0.226488114,0.238808327,0.000000000
619,2020-01-26 19:00:00,0.000000000,0.193693654,0.217601174,0.220331901,0.226363610,0.238645693,0.000000000
620,2020-01-26 20:00:00,0.000000000,0.193706770,0.217504752,0.220229216,0.226245936,0.238492081,0.000000000
621,2020-01-26 21:00:00,0.000000000,0.193712462,0.217462852,0.220184599,0.226194816,0.238425379,0.000000000
622,2020-01-26 22:00:00,0.000000000,0.193716171,0.217435532,0.220155508,0.226161489,0.238381902,0.000000000
623,2020-01-26 23:00:00,0.000000000,0.193718513,0.217418273,0.220137131,0.226140437,0.238354443,0.000000000
624,2020-01-27 00:00:00,0.000000000,0.193721251,0.217398080,0.220115631,0.226115808,0.238322322,0.000000000
625,2020-01-27 01:00:00,0.000000000,0.193723484,0.217381615,0.220098100,0.226095727,0.238296137,0.000000000
626,2020-01-27 02:00:00,0.000000000,0.193725242,0.217368647,0.220084293,0.226079913,0.238275516,0.000000000
627,2020-01-27 03:00:00,0.000000000,0.193726780,0.217357297,0.220072209,0.226066072,0.238257470,0.000000000
628,2020-01-27 04:00:00,0.000000000,0.193728639,0.217343571,0.220057594,0.226049334,0.238235649,0.000000000
629,2020-01-27 05:00:00,0.000000000,0.193730483,0.217329959,0.220043103,0.226032737,0.238214013,0.000000000
630,2020-01-27 06:00:00,0.000000000,0.193732370,0.217316019,0.220028262,0.226015740,0.238191859,0.000000000
631,2020-01-27 07:00:00,0.000000000,0.193734071,0.217303456,0.220014887,0.226000423,0.238171896,0.000000000
632,2020-01-27 08:00:00,0.000000000,0.193736060,0.217288760,0.219999241,0.225982507,0.238148546,0.000000000
633,2020-01-27 09:00:00,0.000000000,0.193737875,0.217275343,0.219984957,0.225966150,0.238127231,0.000000000
634,2020-01-27 10:00:00,0.000000000,0.193739720,0.217261700,0.219970433,0.225949520,0.238105562,0.000000000
635,2020-01-27 11:00:00,0.000000000,0.193740961,0.217252520,0.219960660,0.225938330,0.238090982,0.000000000
636,2020-01-27 12:00:00,0.000000000,0.193742230,0.217243136,0.219950671,0.225926892,0.238076080,0.000000000
637,2020-01-27 13:00:00,0.000000000,0.193744410,0.217227009,0.219933503,0.225907235,0.238050473,0.000000000
638,2020-01-27 14:00:00,0.000000000,0.193747619,0.217203257,0.219908218,0.225878288,0.238012767,0.000000000
639,2020-01-27 15:00:00,0.000000000,0.193750915,0.217178847,0.219882234,0.225848541,0.237974026,0.000000000
640,2020-01-27 16:00:00,0.000000000,0.193755149,0.217147480,0.219848845,0.225810320,0.237924258,0.000000000
641,2020-01-27 17:00:00,0.000000000,0.193760110,0.217110693,0.219809690,0.225765502,0.237865912,0.000000000
642,2020-01-27 18:00:00,0.000000000,0.193766371,0.217064233,0.219760240,0.225708908,0.237792255,0.000000000
643,2020-01-27 19:00:00,0.000000000,0.193773121,0.217014092,0.219706876,0.225647843,0.237712803,0.000000000
644,2020-01-27 20:00:00,0.000000000,0.193781059,0.216955060,0.219644052,0.225575964,0.237619315,0.000000000
645,2020-01-27 21:00:00,0.000000000,0.193784972,0.216925940,0.219613064,0.225540512,0.237573219,0.000000000
646,2020-01-27 22:00:00,0.000000000,0.193786606,0.216913770,0.219600113,0.225525698,0.237553958,0.000000000
647,2020-01-27 23:00:00,0.000000000,0.193788387,0.216900511,0.219586004,0.225509558,0.237532977,0.000000000
648,2020-01-28 00:00:00,0.000000000,0.193789732,0.216890485,0.219575336,0.225497355,0.237517115,0.000000000
649,2020-01-28 01:00:00,0.000000000,0.193791003,0.216881016,0.219565259,0.225485830,0.237502133,0.000000000
650,2020-01-28 02:00:00,0.000000000,0.193793005,0.216866098,0.219549386,0.225467674,0.237478535,0.000000000
651,2020-01-28 03:00:00,0.000000000,0.193795058,0.216850788,0.219533095,0.225449041,0.237454321,0.000000000
652,2020-01-28 04:00:00,0.000000000,0.193796961,0.216836597,0.219517996,0.225431772,0.237431880,0.000000000
653,2020-01-28 05:00:00,0.000000000,0.193799137,0.216820365,0.219500724,0.225412019,0.237406214,0.000000000
654,2020-01-28 06:00:00,0.000000000,0.193800988,0.216806552,0.219486027,0.225395212,0.237384378,0.000000000
655,2020-01-28 07:00:00,0.000000000,0.193802242,0.216797196,0.219476072,0.225383828,0.237369589,0.000000000
656,2020-01-28 08:00:00,0.000000000,0.193803636,0.216786786,0.219464997,0.225371163,0.237353136,0.000000000
657,2020-01-28 09:00:00,0.000000000,0.193803753,0.216785917,0.219464072,0.225370105,0.237351762,0.000000000
658,2020-01-28 10:00:00,0.000000000,0.193803863,0.216785094,0.219463196,0.225369103,0.237350461,0.000000000
659,2020-01-28 11:00:00,0.000000000,0.193804088,0.216783416,0.219461410,0.225367062,0.237347809,0.000000000
660,2020-01-28 12:00:00,0.000000000,0.193805373,0.216773818,0.219451199,0.225355385,0.237332642,0.000000000
661,2020-01-28 13:00:00,0.000000000,0.193807701,0.216756431,0.219432701,0.225334233,0.237305170,0.000000000
662,2020-01-28 14:00:00,0.000000000,0.193811226,0.216730086,0.219404671,0.225302185,0.237263551,0.000000000
663,2020-01-28 15:00:00,0.000000000,0.193816894,0.216687701,0.219359579,0.225250632,0.237196617,0.000000000
664,2020-01-28 16:00:00,0.000000000,0.193823638,0.216637226,0.219305884,0.225189252,0.237116947,0.000000000
665,2020-01-28 17:00:00,0.000000000,0.193831186,0.216580671,0.219245723,0.225120491,0.237027728,0.000000000
666,2020-01-28 18:00:00,0.000000000,0.193839758,0.216516362,0.219177320,0.225042323,0.236926341,0.000000000
667,2020-01-28 19:00:00,0.000000000,0.193848975,0.216447122,0.219103678,0.224958183,0.236817255,0.000000000
668,2020-01-28 20:00:00,0.000000000,0.193859792,0.216365737,0.219017125,0.224859313,0.236689132,0.000000000
669,2020-01-28 21:00:00,0.000000000,0.193864121,0.216333127,0.218982447,0.224819706,0.236637825,0.000000000
670,2020-01-28 22:00:00,0.000000000,0.193867465,0.216307924,0.218955646,0.224789099,0.236598183,0.000000000
671,2020-01-28 23:00:00,0.000000000,0.193870878,0.216282188,0.218928280,0.224757848,0.236557714,0.000000000
672,2020-01-29 00:00:00,0.000000000,0.193874179,0.216257285,0.218901801,0.224727611,0.236518566,0.000000000
673,2020-01-29 01:00:00,0.000000000,0.193876704,0.216238224,0.218881534,0.224704470,0.236488607,0.000000000
674,2020-01-29 02:00:00,0.000000000,0.193879329,0.216218404,0.218860459,0.224680409,0.236457462,0.000000000
675,2020-01-29 03:00:00,0.000000000,0.193881443,0.216202439,0.218843485,0.224661029,0.236432379,0.000000000
676,2020-01-29 04:00:00,0.000000000,0.193883411,0.216187571,0.218827676,0.224642981,0.236409022,0.000000000
677,2020-01-29 05:00:00,0.000000000,0.193886074,0.216167437,0.218806270,0.224618544,0.236377401,0.000000000
678,2020-01-29 06:00:00,0.000000000,0.193889089,0.216144638,0.218782031,0.224590874,0.236341600,0.000000000
679,2020-01-29 07:00:00,0.000000000,0.193891965,0.216122884,0.218758903,0.224564475,0.236307449,0.000000000
680,2020-01-29 08:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
681,2020-01-29 09:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
682,2020-01-29 10:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
683,2020-01-29 11:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
684,2020-01-29 12:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
685,2020-01-29 13:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
686,2020-01-29 14:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
687,2020-01-29 15:00:00,0.000000000,0.193895158,0.216098712,0.218733205,0.224535144,0.236269510,0.000000000
688,2020-01-29 16:00:00,0.000000000,0.193904470,0.216028165,0.218658209,0.224449556,0.236158838,0.000000000
689,2020-01-29 17:00:00,0.000000000,0.193916648,0.215935753,0.218559979,0.224337478,0.236013984,0.000000000
690,2020-01-29 18:00:00,0.000000000,0.193930689,0.215828988,0.218446506,0.224208042,0.235846802,0.000000000
691,2020-01-29 19:00:00,0.000000000,0.193945611,0.215715277,0.218325665,0.224070245,0.235668941,0.000000000
692,2020-01-29 20:00:00,0.000000000,0.193959448,0.215609595,0.218213372,0.223942233,0.235503823,0.000000000
693,2020-01-29 21:00:00,0.000000000,0.193966230,0.215557709,0.218158245,0.223879402,0.235422819,0.000000000
694,2020-01-29 22:00:00,0.000000000,0.193971508,0.215517299,0.218115313,0.223830477,0.235359761,0.000000000
695,2020-01-29 23:00:00,0.000000000,0.193975430,0.215487246,0.218083386,0.223794097,0.235312882,0.000000000
696,2020-01-30 00:00:00,0.000000000,0.193979905,0.215452937,0.218046939,0.223752569,0.235259380,0.000000000
697,2020-01-30 01:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
698,2020-01-30 02:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
699,2020-01-30 03:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
700,2020-01-30 04:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
701,2020-01-30 05:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
702,2020-01-30 06:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
703,2020-01-30 07:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
704,2020-01-30 08:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
705,2020-01-30 09:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
706,2020-01-30 10:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
707,2020-01-30 11:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
708,2020-01-30 12:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
709,2020-01-30 13:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
710,2020-01-30 14:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
711,2020-01-30 15:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
712,2020-01-30 16:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
713,2020-01-30 17:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
714,2020-01-30 18:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
715,2020-01-30 19:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
716,2020-01-30 20:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
717,2020-01-30 21:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
718,2020-01-30 22:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
719,2020-01-30 23:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
720,2020-01-31 00:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
721,2020-01-31 01:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
722,2020-01-31 02:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
723,2020-01-31 03:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
724,2020-01-31 04:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
725,2020-01-31 05:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
726,2020-01-31 06:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
727,2020-01-31 07:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
728,2020-01-31 08:00:00,0.000000000,0.193983963,0.215421800,0.218013862,0.223714886,0.235210841,0.000000000
